TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,OFUL_cumregret_mean,OFUL_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se
15.435598996451114,8.366982701990283,0.0,0.0,21.991523449275075,9.393500421196581,27.656837278001184,8.68482122777426
21.312114179689257,12.131338070803428,0.0,0.0,30.87977085878496,13.7505430217553,39.67338707230764,13.102044473523694
27.1886293629274,15.977488694173111,0.0,0.0,33.8915030850567,15.4743803040848,54.905633492868255,18.777297501443115
33.06514454616554,19.857964253375002,0.0,0.0,36.90323531132843,17.5492598192425,66.92218328717472,23.616813353021463
38.94165972940368,23.755950019643368,0.0,0.0,39.91496753760017,19.86548908576475,78.93873308148117,28.481120316666928
44.81817491264182,27.664045187117033,0.0,0.0,39.91496753760017,19.86548908576475,90.95528287578763,33.35937538505054
50.69469009587996,31.57849661756394,0.0,0.0,39.91496753760017,19.86548908576475,102.97183267009409,38.246241746297464
56.571205279118104,35.49720156389411,0.0,0.0,39.91496753760017,19.86548908576475,114.98838246440057,43.13879297568477
62.447720462356244,39.41889149686404,0.0,0.0,39.91496753760017,19.86548908576475,127.00493225870703,48.03529203751142
68.32423564559438,43.342756171555806,0.0,0.0,39.91496753760017,19.86548908576475,139.0214820530135,52.934643409645055
74.20075082883253,47.26825399762427,0.0,0.0,39.91496753760017,19.86548908576475,151.03803184731996,57.83612223110055
80.07726601207068,51.19500929927145,0.0,0.0,39.91496753760017,19.86548908576475,159.8662626215568,61.38356480787573
85.95378119530882,55.12275334245056,0.0,0.0,39.91496753760017,19.86548908576475,168.69449339579367,65.04843971866339
91.83029637854696,59.05128883169597,0.0,0.0,39.91496753760017,19.86548908576475,177.52272417003056,68.81198644611648
97.7068115617851,62.98046766298028,0.0,0.0,39.91496753760017,19.86548908576475,186.35095494426741,72.65887375267027
103.58332674502324,66.91017649911419,0.0,0.0,39.91496753760017,19.86548908576475,195.1791857185043,76.57654261502323
109.45984192826138,70.84032713764883,0.0,0.0,39.91496753760017,19.86548908576475,204.00741649274116,80.55466659512958
115.33635711149952,74.77084991176162,0.0,0.0,39.91496753760017,19.86548908576475,212.83564726697804,84.58471628581923
121.21287229473766,78.70168906584435,0.0,0.0,39.91496753760017,19.86548908576475,221.6638780412149,88.65961107274613
127.0893874779758,82.63279944935965,0.0,0.0,39.91496753760017,19.86548908576475,230.4921088154518,92.77344194060449
132.96590266121396,86.5641441105434,0.0,0.0,39.91496753760017,19.86548908576475,239.32033958968867,96.92125108024992
138.8424178444521,90.49569251669021,0.0,0.0,39.91496753760017,19.86548908576475,248.14857036392556,101.09885647193546
144.71893302769024,94.42741921863237,0.0,0.0,39.91496753760017,19.86548908576475,256.9768011381624,105.30271191390655
150.5954482109284,98.35930283526275,0.0,0.0,39.91496753760017,19.86548908576475,262.86495056789687,108.15293265494523
156.47196339416652,102.29132527207818,0.0,0.0,39.91496753760017,19.86548908576475,265.74136777135953,109.54291608741302
162.34847857740468,106.22347111316245,0.0,0.0,39.91496753760017,19.86548908576475,268.61778497482226,110.99005198602104
168.2249937606428,110.15572714330925,0.0,0.0,39.91496753760017,19.86548908576475,271.494202178285,112.49213468790629
174.10150894388096,114.08808196891172,0.0,0.0,39.91496753760017,19.86548908576475,274.3706193817477,114.0469931444104
179.9780241271191,118.0205257146003,0.0,0.0,39.91496753760017,19.86548908576475,277.24703658521037,115.65249878743258
185.85453931035724,121.95304977854276,0.0,0.0,39.91496753760017,19.86548908576475,280.12345378867315,117.30657210118173
191.7310544935954,125.8856466335873,0.0,0.0,39.91496753760017,19.86548908576475,282.99987099213587,119.00718798601686
197.60756967683352,129.81830966453333,0.0,0.0,39.91496753760017,19.86548908576475,285.8762881955986,120.7523800113493
203.48408486007165,133.75103303409855,0.0,0.0,39.91496753760017,19.86548908576475,288.75270539906126,122.54024366031031
209.3606000433098,137.68381157184731,0.0,0.0,39.91496753760017,19.86548908576475,291.629122602524,124.36893867082682
215.23711522654793,141.61664068161966,0.0,0.0,39.91496753760017,19.86548908576475,294.5055398059867,126.2366905766477
221.11363040978608,145.54951626396286,0.0,0.0,39.91496753760017,19.86548908576475,297.3819570094494,128.14179154841509
226.99014559302424,149.4824346508036,0.0,0.0,39.91496753760017,19.86548908576475,300.2583742129121,130.08260062970524
