TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se,TS-Bayes_thinnesses_mean,TS-Bayes_thinnesses_se,TS-Freq_thinnesses_mean,TS-Freq_thinnesses_se,TS-Improved_thinnesses_mean,TS-Improved_thinnesses_se
0.0,0.0,0.0,0.0,0.0,0.0,1.1090719523093102,5.869459675757061e-09,1.1090719523093102,5.869459675757061e-09,1.1090719523093102,5.869459675757061e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1166528467912114,,1.1166528467912114,,1.1166528467912114,
0.0,0.0,0.0,0.0,0.0,0.0,1.1243913513485781,4.939886415068794e-09,1.1243913513485781,4.939886415068794e-09,1.1243913513485781,4.939886415068794e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1322930040888752,,1.1322930040888752,,1.1322930040888752,
0.0,0.0,0.0,0.0,0.0,0.0,1.140363619443094,6.339741033057099e-09,1.140363619443094,6.339741033057099e-09,1.140363619443094,6.339741033057099e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1486093061486427,,1.1486093061486427,,1.1486093061486427,
0.0,0.0,0.0,0.0,0.0,0.0,1.1570364866835197,,1.1570364866835197,,1.1570364866835197,
0.0,0.0,0.0,0.0,0.0,0.0,1.1656519182924368,,1.1656519182924368,,1.1656519182924368,
0.0,0.0,0.0,0.0,0.0,0.0,1.1744627157612095,8.125898967513165e-09,1.1744627157612095,8.125898967513165e-09,1.1744627157612095,8.125898967513165e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1834763761139155,,1.1834763761139155,,1.1834763761139155,
0.0,0.0,0.0,0.0,0.0,0.0,1.192700805427581,6.562255413093332e-09,1.192700805427581,6.562255413093332e-09,1.192700805427581,6.562255413093332e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.202144347982525,,1.202144347982525,,1.202144347982525,
0.0,0.0,0.0,0.0,0.0,0.0,1.2118158179924317,5.358059107965168e-09,1.2118158179924317,5.358059107965168e-09,1.2118158179924317,5.358059107965168e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.2217245341886276,7.1885906357232e-09,1.2217245341886276,7.1885906357232e-09,1.2217245341886276,7.1885906357232e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.2318803575668087,6.986054364772896e-09,1.2318803575668087,6.986054364772896e-09,1.2318803575668087,6.986054364772896e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.2422937326439294,,1.2422937326439294,,1.2422937326439294,
0.0,0.0,0.0,0.0,0.0,0.0,1.2529757326175563,,1.2529757326175563,,1.2529757326175563,
0.0,0.0,0.0,0.0,0.0,0.0,1.2639381088716304,1.6943670618979967e-09,1.2639381088716304,1.6943670618979967e-09,1.2639381088716304,1.6943670618979967e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.2751933453318118,,1.2751933453318118,,1.2751933453318118,
0.0,0.0,0.0,0.0,0.0,0.0,1.2867547182419938,6.109127321130494e-09,1.2867547182419938,6.109127321130494e-09,1.2867547182419938,6.109127321130494e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.2986363620129031,8.965747750882566e-09,1.2986363620129031,8.965747750882566e-09,1.2986363620129031,8.965747750882566e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.3108533418853334,4.1503347386288126e-09,1.3108533418853334,4.1503347386288126e-09,1.3108533418853334,4.1503347386288126e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.3234217342575254,5.358059107965168e-09,1.3234217342575254,5.358059107965168e-09,1.3234217342575254,5.358059107965168e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.3363587156508063,4.792393757148801e-09,1.3363587156508063,4.792393757148801e-09,1.3363587156508063,4.792393757148801e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.3496826614331052,,1.3496826614331052,,1.3496826614331052,
0.0,0.0,0.0,0.0,0.0,0.0,1.363413255591082,,1.363413255591082,,1.363413255591082,
0.0,0.0,0.0,0.0,0.0,0.0,1.3775716130425082,4.482873875441283e-09,1.3775716130425082,4.482873875441283e-09,1.3775716130425082,4.482873875441283e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.3921804162178986,,1.3921804162178986,,1.3921804162178986,
0.0,0.0,0.0,0.0,0.0,0.0,1.4072640679214197,2.9347298378785307e-09,1.4072640679214197,2.9347298378785307e-09,1.4072640679214197,2.9347298378785307e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.4228488628151115,,1.4228488628151115,,1.4228488628151115,
0.0,0.0,0.0,0.0,0.0,0.0,1.438963180268546,,1.438963180268546,,1.438963180268546,
0.0,0.0,0.0,0.0,0.0,0.0,1.4556377017929671,9.433836544788675e-09,1.4556377017929671,9.433836544788675e-09,1.4556377017929671,9.433836544788675e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.4729056568516798,,1.4729056568516798,,1.4729056568516798,
0.0,0.0,0.0,0.0,0.0,0.0,1.490803101529697,,1.490803101529697,,1.490803101529697,
0.0,0.0,0.0,0.0,0.0,0.0,1.509369235383379,,1.509369235383379,,1.509369235383379,
0.0,0.0,0.0,0.0,0.0,0.0,1.5286467628101257,,1.5286467628101257,,1.5286467628101257,
0.0,0.0,0.0,0.0,0.0,0.0,1.5486823065249835,,1.5486823065249835,,1.5486823065249835,
0.0,0.0,0.0,0.0,0.0,0.0,1.5695268822630368,1.290391510146441e-08,1.5695268822630368,1.290391510146441e-08,1.5695268822630368,1.290391510146441e-08
0.0,0.0,0.0,0.0,0.0,0.0,1.5912364457188146,,1.5912364457188146,,1.5912364457188146,
0.0,0.0,0.0,0.0,0.0,0.0,1.6138725250838803,7.577439858481028e-09,1.6138725250838803,7.577439858481028e-09,1.6138725250838803,7.577439858481028e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.6375029554793321,,1.6375029554793321,,1.6375029554793321,
0.0,0.0,0.0,0.0,0.0,0.0,1.6622027352674809,5.869459675757061e-09,1.6622027352674809,5.869459675757061e-09,1.6622027352674809,5.869459675757061e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.6880550288910203,0.0,1.6880550288910203,0.0,1.6880550288910203,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.715152346823903,,1.715152346823903,,1.715152346823903,
0.0,0.0,0.0,0.0,0.0,0.0,1.7435979408293152,,1.7435979408293152,,1.7435979408293152,
0.0,0.0,0.0,0.0,0.0,0.0,1.7735074625507457,,1.7735074625507457,,1.7735074625507457,
0.0,0.0,0.0,0.0,0.0,0.0,1.8050109462629396,,1.8050109462629396,,1.8050109462629396,
0.0,0.0,0.0,0.0,0.0,0.0,1.8382551934195155,5.869459675757061e-09,1.8382551934195155,5.869459675757061e-09,1.8382551934195155,5.869459675757061e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.8734066589111154,,1.8734066589111154,,1.8734066589111154,
0.0,0.0,0.0,0.0,0.0,0.0,1.9106549687577137,1.43771812714464e-08,1.9106549687577137,1.43771812714464e-08,1.9106549687577137,1.43771812714464e-08
0.0,0.0,0.0,0.0,0.0,0.0,1.950217239267138,,1.950217239267138,,1.950217239267138,
0.0,0.0,0.0,0.0,0.0,0.0,1.9923434228090502,2.3961968785744003e-09,1.9923434228090502,2.3961968785744003e-09,1.9923434228090502,2.3961968785744003e-09
0.0,0.0,0.0,0.0,0.0,0.0,2.037322981637144,,2.037322981637144,,2.037322981637144,
0.0,0.0,0.0,0.0,0.0,0.0,2.085493298155313,,2.085493298155313,,2.085493298155313,
0.0,0.0,0.0,0.0,0.0,0.0,2.137250382145225,,2.137250382145225,,2.137250382145225,
0.0,0.0,0.0,0.0,0.0,0.0,2.1930626551751384,,2.1930626551751384,,2.1930626551751384,
0.0,0.0,0.0,0.0,0.0,0.0,2.253488915105377,,2.253488915105377,,2.253488915105377,
0.0,0.0,0.0,0.0,0.0,0.0,2.319202066412515,,2.319202066412515,,2.319202066412515,
0.0,0.0,0.0,0.0,0.0,0.0,2.391020939280018,,2.391020939280018,,2.391020939280018,
0.0,0.0,0.0,0.0,0.0,0.0,2.4699536718205124,,2.4699536718205124,,2.4699536718205124,
0.0,0.0,0.0,0.0,0.0,0.0,2.5572579739486017,1.5529130632374994e-08,2.5572579739486017,1.5529130632374994e-08,2.5572579739486017,1.5529130632374994e-08
0.0,0.0,0.0,0.0,0.0,0.0,2.6545266297227075,,2.6545266297227075,,2.6545266297227075,
0.0,0.0,0.0,0.0,0.0,0.0,2.7638117631605934,,2.7638117631605934,,2.7638117631605934,
0.0,0.0,0.0,0.0,0.0,0.0,2.887810509933848,,2.887810509933848,,2.887810509933848,
0.0,0.0,0.0,0.0,0.0,0.0,3.030151511363444,,3.030151511363444,,3.030151511363444,
0.0,0.0,0.0,0.0,0.0,0.0,3.195854055814721,1.8560861209905695e-08,3.195854055814721,1.8560861209905695e-08,3.195854055814721,1.8560861209905695e-08
0.0,0.0,0.0,0.0,0.0,0.0,3.3920980401403544,1.0716118215930337e-08,3.3920980401403544,1.0716118215930337e-08,3.3920980401403544,1.0716118215930337e-08
0.0,0.0,0.0,0.0,0.0,0.0,3.629588550163534,1.793149550176513e-08,3.629588550163534,1.793149550176513e-08,3.629588550163534,1.793149550176513e-08
0.0,0.0,0.0,0.0,0.0,0.0,3.925147087819373,2.4902008431772877e-08,3.925147087819373,2.4902008431772877e-08,3.925147087819373,2.4902008431772877e-08
0.0,0.0,0.0,0.0,0.0,0.0,4.30708955190896,,4.30708955190896,,4.30708955190896,
0.0,0.0,0.0,0.0,0.0,0.0,4.8278040875425186,2.87543625428928e-08,4.8278040875425186,2.87543625428928e-08,4.8278040875425186,2.87543625428928e-08
0.0,0.0,0.0,0.0,0.0,0.0,5.598645156304075,,5.598645156304075,,5.598645156304075,
0.0,0.0,0.0,0.0,0.0,0.0,6.9167987727819416,4.7923937571488004e-08,6.9167987727819416,4.7923937571488004e-08,6.9167987727819416,4.7923937571488004e-08
0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,,1.0000000000000002,,1.0000000000000002,
0.0,0.0,0.0,0.0,0.0,0.0,1.0027754702279748,7.947285970052083e-09,1.0027754702279748,7.947285970052083e-09,1.0027754702279748,7.947285970052083e-09
0.06931615619265157,0.032227922407126436,5.103456311310492,0.7408503627287125,0.26094700294968415,0.10655099226319313,1.004572145964679,0.00018794603108831742,1.0046095767091938,0.0001880589454934455,1.004572145964679,0.00018794603108449864
0.08434829057147546,0.03378478284415622,9.597637078359723,0.9777222076258149,0.9915911361865188,0.21807470377284818,1.006530369318592,0.0002831072201354323,1.0064159655423426,0.0002645331033504906,1.0066052308076217,0.00027792945331996496
0.1751495338166354,0.05234783515142249,12.932796936847462,1.162428131764503,1.9957193400223037,0.31612993123967653,1.0084992704053766,0.00034657945131408383,1.0083057500495285,0.00030204006116029466,1.008420990441571,0.0003203549699768984
0.2851908235135344,0.07670059347227508,16.63631016742094,1.3471079547246907,2.437503521501229,0.387091674175179,1.0102522429402787,0.0004084733995389181,1.0097506935801415,0.00034391066076935065,1.0102870671803696,0.0003804302368614202
0.3703638209874157,0.08683940512048607,20.816687192997218,1.5055516544617062,3.1928329743378976,0.4471297045189163,1.0120108765295084,0.0004361210915744448,1.0113935345086322,0.0003883612875491275,1.0119699862270795,0.0004150146829906508
0.4085514077546721,0.08862980291966063,25.19617672819168,1.6322331998677178,4.179902934565225,0.5441104164108891,1.0141215075441117,0.0004357718155150867,1.0133136106489484,0.00043274915554030737,1.014161181539686,0.00044532866032589844
0.4085514077546721,0.08862980291966063,29.780027548961648,1.8426424808651742,4.762659014144347,0.5651855226289786,1.0159025027894157,0.00047719489880556075,1.0147420791582642,0.00046706701287992157,1.0159044092258154,0.0004914378889911349
0.41903225452091164,0.08864604674089381,34.04748910690755,1.9682964812092694,5.389446631728585,0.5708340650537461,1.018004535406574,0.0005177685534844724,1.016758715131629,0.0005047077206388196,1.0179686250788686,0.0005381267762145697
0.44095154990192226,0.09325169046573673,37.21975115467408,1.9824462055957532,6.28508538675032,0.6117271567227643,1.0197989869202768,0.0005081731253479448,1.0184739375761107,0.0005307346056556079,1.0196496835870605,0.0005558895789439446
0.5106111814785369,0.10155456373903546,40.39958723833207,2.08993811989988,7.016085533602178,0.6503994164842384,1.0217650619149499,0.0005295448223152677,1.0200405231353031,0.0005517368641892026,1.0215771364062982,0.0005854030480998263
0.5513752462485213,0.10450293580338316,43.83129977589838,2.1606434467733773,7.5460829764476856,0.7133336908877751,1.0236240782236194,0.0005519958822621728,1.0216927388019745,0.0005702188611737553,1.0234376467535267,0.0006204781730239877
0.5651880632784468,0.10417945226885458,46.68683907934619,2.231452083577222,8.246049720701349,0.7501408537260275,1.0258592786491623,0.0006180647657890228,1.0236730713788744,0.0006086964557055688,1.0257031496816416,0.0006361231863632594
0.6000851740766804,0.10730138229017414,50.00174571085777,2.2564514553217405,8.888020626628874,0.7452063857306203,1.0279080481935552,0.000674920723370347,1.025583239044485,0.0006332965777025352,1.0277496644060555,0.0006852249409135543
0.6906033027068668,0.11307970540246046,54.261879487377044,2.297180921451107,9.726400117402418,0.8194412454834501,1.0296404165024562,0.000697703787079589,1.0275029298049143,0.0006516951313779982,1.0296066023924,0.0007296777261728975
0.7272886103402604,0.11322160806204593,58.70789905861434,2.352613149203134,10.336793702020486,0.8595893397451715,1.0318648833735977,0.0007057489664403629,1.0298358616126593,0.000667653451067228,1.0318357055249727,0.0007611456448918246
0.748316101903796,0.11422731771312715,62.4494799446853,2.4462206612546464,11.200293164565014,0.8787737933009665,1.0338603988372035,0.0007208361187293684,1.0319801455871913,0.0006744797954358325,1.0338372806885405,0.0008036087928293666
0.7539707034911047,0.11449053372838756,66.20759714855484,2.597537587764329,11.390727714943367,0.892205304453587,1.0358704631677167,0.0007495507222294412,1.0336080268681187,0.0006832780304804241,1.0359274916047203,0.0008219392661758856
0.8244903467305665,0.11593496104618975,69.27420750183694,2.6030062859901273,11.953955362042189,0.9198127425989373,1.0379343997116166,0.0007814465666439092,1.035773475244694,0.0006773308193891585,1.0382844902667252,0.0008669782528095582
0.855189434448554,0.11512019440340945,71.75215875891018,2.6504474420943067,12.76117293791472,0.9722342068928158,1.0398493283812105,0.0008315538447894601,1.037554723791948,0.0007431673856554358,1.0402481859718817,0.0009332726102389172
0.8881271681135812,0.11847784734717674,76.01065929869874,2.835644200560246,13.278528173357644,0.9944422949572417,1.0416884881598134,0.0008682064074001608,1.0399157017486635,0.0007589326842232042,1.042421220314261,0.0009568346082555165
0.9312337740577854,0.12312337886471603,79.37704000864623,2.8815212379112927,13.954823427224083,1.0310894716958883,1.0440794125521795,0.000889413194912609,1.0422075624762512,0.0007668059746704485,1.0447793002582726,0.000992816255782233
0.9409641563021366,0.12424214334577774,83.19982233059363,2.940670493614224,14.618059440281165,1.066099055722947,1.0461071121831496,0.0009129731423608782,1.044301797908206,0.000762963523910803,1.0469443046562978,0.0010363517863636942
0.9629449210300804,0.12465649695310273,87.33459080760024,2.9862294548505894,14.943183267361764,1.0812393391951762,1.0481892700469146,0.000936690508229447,1.0460804693504921,0.0008035796617987324,1.0490744494194593,0.0010592521452515175
1.0177643420039366,0.1256634373010193,91.10141060662849,3.1777485629325053,15.367364158006705,1.1116288669014263,1.050063869583981,0.0009367380623697451,1.0476196564204794,0.0008673256596803187,1.0509576820703455,0.001072914632926989
1.0698016231783687,0.12786235779140234,94.96494084345244,3.190058828148811,15.777294346024357,1.1359640166674578,1.0519719849818718,0.0010213644357877185,1.0493560698592528,0.0008373164558204696,1.053129542930686,0.0011497354514295787
1.1252233920078007,0.13030310791953142,98.98237477956887,3.1481522691514874,16.376949753567484,1.192831564863269,1.0546945160464212,0.001043753813330429,1.0516255951297186,0.0008476210730493662,1.0559037069131516,0.001167288311521178
1.1820517404858593,0.13182678372832987,102.82164642214741,3.311527768782463,16.838107649464067,1.1957180488507322,1.056977185962795,0.0011256176572596904,1.0537874271127974,0.0008865833916643944,1.0582803450451475,0.001237718434804385
1.244203047382494,0.13412783440514656,106.42399012576789,3.382131994418597,17.13269890528985,1.208290558204749,1.0591729983238045,0.0011595792256395945,1.0558290041767584,0.0009111770961774617,1.0605228700950802,0.0012554402513422723
1.3150290507745455,0.1457055745391855,111.76726555832221,3.463626754786438,17.712302573620534,1.2209430424236147,1.0612150147797106,0.0012201765978337076,1.058072510484722,0.0009927615416013798,1.0624039053145973,0.0013345356580860262
1.3353394511400238,0.1461529475928155,116.42655180852842,3.5520420658149927,18.154020616228582,1.2182324928431332,1.0631510697085895,0.0011941280383276779,1.0602691831013988,0.0010096423943199942,1.064353579482515,0.0013306507014425105
1.4075138927905417,0.15737735597835054,121.49444790102021,3.7577782669882622,18.795023069290085,1.2222205156842618,1.0648815276960137,0.001185663682815376,1.0626590567695868,0.001034684144626485,1.065826748992963,0.0013375526428920032
1.4966789037318362,0.15881274885349092,125.65477377691313,3.866031137977619,19.522071095163238,1.2480401467921165,1.0672870546835427,0.0011614935004724202,1.0646259328936976,0.001080011075180285,1.0684606485724393,0.001308333626592444
1.5197860268303316,0.15954870918059263,128.5464333303017,3.8649980221227755,20.231144714770043,1.2296063262691586,1.0696840401476813,0.001198720466574064,1.0669595005660222,0.0011162050056057688,1.0708757721224158,0.0013706330785377356
1.5449415298441653,0.16109654378044058,132.7246575932865,3.7939947386098396,21.050542429235534,1.223936465487906,1.0721801584979886,0.0012112340687430692,1.0691605583641135,0.0011115583508981021,1.073377827140099,0.0013768055185873907
1.599688479015975,0.16399728049350565,137.13381818706762,3.9461856958180968,21.500622007709758,1.2219918161621985,1.0745581977628682,0.0012298740641979253,1.0716163426708507,0.0011521206579104615,1.0757591788214553,0.001381927321037414
1.6059828913827072,0.16349467257523811,139.22955307299134,3.9185951965104833,22.27533668749308,1.2302781979629787,1.0770605756601066,0.0012951011152188866,1.0741187122947995,0.0011420541603463581,1.0785046707604973,0.00144999198102959
1.6218863416889802,0.16253119905254004,143.26791736367093,3.947874625020709,22.968224957794455,1.3109849904970678,1.0790925848610042,0.0012914562015559513,1.0764200809271607,0.0011675892220272305,1.0809212370884087,0.0014575822234354698
1.6866877172715773,0.16424096731216528,148.33098118350514,3.994297549636345,23.691246252484166,1.3760045681991855,1.0810025889733865,0.0013056802783959537,1.0782369895209443,0.0012225342832622775,1.0828470425321242,0.0014865337279687063
1.7071326492059702,0.16628774843048558,152.1021832103022,4.014416444416742,23.972251747811992,1.3762509451222424,1.0835784183160275,0.001315714264136745,1.0810296005098392,0.001245100366965626,1.0855743146563634,0.0014891828506580326
1.7635794159354805,0.16986043446854757,154.69819639406293,4.10924852490793,24.997372658691557,1.4082359290102475,1.0858559588498842,0.0013653566708029298,1.0834254218943768,0.0012768997457188271,1.0881169079419102,0.0015703438409718391
1.841838119447533,0.17190189695611854,159.05747525089615,4.181487358520844,25.626180502888552,1.4273889205938688,1.0883310710414857,0.0013949525402333375,1.0858503134721387,0.001345912395790131,1.0907997460296095,0.001598972028238664
1.9008249563150441,0.1786240348625354,162.21751502654152,4.217205209159148,26.592297552761647,1.4342879843253502,1.090590468550512,0.0014416867268070151,1.0882384874928606,0.0013983645328057557,1.0930219258716192,0.0016318290606085045
1.949960138511283,0.18099478739592234,166.36102839422875,4.222130564900917,27.753797884897466,1.4640805157533054,1.0929534984010663,0.0014701380192233284,1.0905473786124358,0.001451660511814229,1.0954549216158171,0.0016715556842285843
1.9576253224078406,0.18184068265638362,170.30479409796044,4.326539638355267,28.362897464233047,1.4697564391665743,1.095515887976574,0.0014738269122286612,1.0934910780986427,0.0014884665653647684,1.0982303160353473,0.001677419426615002
1.9802308478370758,0.18130173849629339,173.89655954233865,4.419434698976282,28.91614815137214,1.4786384099055825,1.0969788920297763,0.0014866104372037031,1.095240217451494,0.0015110611791220292,1.0999263957516414,0.0016916887933221443
2.0560920874700774,0.18719858185758845,177.04552009431976,4.410449659479901,29.285306038585464,1.498677412665394,1.098822784735961,0.0013736815263074894,1.0969255479348157,0.0014897850694175784,1.1015875750179107,0.0015892696697070872
2.072129313732961,0.1885035106872972,180.52932109696997,4.393089896006721,29.597123037447233,1.5066856871161454,1.0993292564886887,0.0013419215676326384,1.0979949797454465,0.0015054163208207915,1.1024454890127375,0.0015664479546463024
2.1411044854306054,0.19298009078596215,183.6764459081258,4.501628717379491,29.694068015868602,1.5145324839885619,1.099583255241386,0.0013349127131810233,1.0987897130033015,0.0015028564607116985,1.102835102251755,0.0015567069278004835
2.1857697551927124,0.19892861393279082,186.39124649999695,4.490795575290732,29.895443690280608,1.5067419780493172,1.099742384676737,0.0013320526050253191,1.0991739626031007,0.0015062145045577433,1.1030409163503334,0.001552183862080549
2.2273433850043465,0.2070078741899317,188.9522230557254,4.524727655446804,29.977614697516465,1.51218926771814,1.0998555109086912,0.0013285218564867073,1.0994683918930408,0.0015051699828331475,1.103198522946536,0.0015573553185556817
2.23143225957643,0.20723956602632856,191.4093838173269,4.6370984615132755,30.11189132524114,1.5259292806598859,1.0999447798180335,0.001327547450890944,1.0998412804709918,0.0015060701155553689,1.103340660215396,0.0015571681023361574
2.245828327505207,0.2078716122700247,192.54359487155133,4.7418338697381675,30.277748971811764,1.5246563655916066,1.1000051101019017,0.0013274587202780142,1.1000057666514937,0.001504315428441697,1.1034283041317992,0.0015590351011650345
2.2843738622369516,0.20982457038986507,194.6503811966514,4.819129609328952,30.36616887778303,1.521431841344249,1.1001162742497725,0.0013318415891522858,1.100125370910157,0.0015002452678653227,1.1034885215177883,0.0015580389355880169
2.322252258217502,0.2139514645943484,196.07083821682278,4.9023459454198575,30.389813112542797,1.5199786909787978,1.1001810855769965,0.0013301586883524483,1.100235191743567,0.00150395546247748,1.1035267542083291,0.0015571586227339776
2.342540361288862,0.2158968446491465,198.53313904661707,5.00654724944555,30.50675496938231,1.523238376724708,1.1002245157926636,0.001330924567256351,1.1003635433707901,0.001506549162231861,1.1036021911535434,0.0015576091112129993
2.3466292358609455,0.2162851005449257,199.93904642918568,5.107733132756894,30.82790807655294,1.536348195715975,1.1002426545713104,0.0013301077632030174,1.1004369189023029,0.0015061054774947024,1.1037325632555393,0.0015535474849529831
2.3490341434484447,0.21664860418237605,201.66064435505453,5.160454328258529,31.018339521147926,1.535059431059093,1.1002573428800613,0.0013293738732336156,1.1005040617009743,0.0015068655190041587,1.103811653543759,0.0015542159871539361
2.3507181104330295,0.21671205995270035,203.34686879900153,5.182616852134028,31.099687168618367,1.5445164476777282,1.1002796153522436,0.0013273579809803696,1.10057974789003,0.001501904053562913,1.103837824429774,0.0015531165815405909
2.3762475381819557,0.21906948558051095,204.5946332888248,5.185408670457184,31.2681355969027,1.5645577829298347,1.1003017814119544,0.0013281295932145224,1.1006536789773087,0.0015031048652991744,1.1039334825536549,0.0015541289319551486
2.394876095018424,0.2220064156568278,205.61015627675002,5.224758682214517,31.320979981909076,1.5670744428753052,1.1003169932664887,0.0013281843054967941,1.1006901270391334,0.0015042764057216081,1.1039599247966865,0.0015536849344207641
2.3972810026059226,0.22243410158356833,207.139613769121,5.245253233365728,31.401855999918098,1.5738107983786167,1.100325187791455,0.001327757812947323,1.1007416138985198,0.0015042871394422785,1.104007113809555,0.0015497624625927604
2.399685910193422,0.22288691676003555,208.70434156068274,5.294416772166197,31.482251785051666,1.5769569892257917,1.100332441223371,0.0013273785001753473,1.1007632744898732,0.0015049395592591612,1.104027089005627,0.0015503773223968155
2.4037747847655053,0.22346067560723415,209.73603218033202,5.293028341393748,31.631975826565345,1.5799736482106927,1.1003391839505736,0.0013270608149774357,1.100792588955677,0.0015055367361906222,1.1040498087618982,0.0015505406968234618
2.407863659337589,0.22407107007784674,211.15506762284468,5.338429647727663,31.866324094354425,1.5724621001917976,1.1003452244464307,0.0013267741376196374,1.1008144577759829,0.0015054926153681269,1.1041265237139684,0.0015529404957096208
2.410268566925088,0.22459748533028526,212.89798205572228,5.3971417727652415,31.98400927459404,1.5819145336710647,1.100350459117904,0.0013264976830268064,1.1008604499496961,0.0015061414515649505,1.1041420753344624,0.0015532289412097337
2.42737354847999,0.22733791244370577,213.9805137341091,5.429681555828086,32.02704488744415,1.5817372363545397,1.1003597207217444,0.0013263073903743033,1.1008766187961057,0.0015063401611783809,1.1041499779849575,0.0015528017113308691
2.4297784560674884,0.2279059730214743,215.00725991448763,5.462699184509299,32.2286017111521,1.5940387581828175,1.1003640457246942,0.0013260778579589749,1.100892266893014,0.0015069585761556604,1.1042005772193726,0.001553238950599593
2.432183363654987,0.22849793391730414,216.09516618428574,5.542728229416866,32.36158308638493,1.5982332967168158,1.1003680025833937,0.0013258675019843756,1.1009071112715467,0.0015065224571534017,1.1042186667830898,0.0015533753153041804
2.440504727134763,0.22914268008773317,217.05221449456906,5.604581338952141,32.404794222553136,1.5987477023322383,1.1003735778509551,0.0013258356896068929,1.1009244998079373,0.001506617683049649,1.1042267360787537,0.0015532273850037642
2.442909634722261,0.22978117412089022,218.120408023956,5.625017200517091,32.615669715745916,1.6001004899300022,1.100376926859343,0.0013256571159464964,1.1009387977949148,0.0015062454593534216,1.1042710040609895,0.001555202623345438
