TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se,TS-Bayes_thinnesses_mean,TS-Bayes_thinnesses_se,TS-Freq_thinnesses_mean,TS-Freq_thinnesses_se,TS-Improved_thinnesses_mean,TS-Improved_thinnesses_se
1.4608166685050648,0.061784939390493517,1.3458386935886013,0.06414284540675243,1.3400665695144593,0.06752558161313715,1.000231136191049,4.446688892172101e-06,1.0002321762299804,5.239646659176891e-06,1.0002319983316574,4.185876472678359e-06
2.85080886332504,0.08798814808363607,2.7564239241472563,0.10471703687775971,2.9069722752536835,0.0957898630789776,1.0004605395764055,6.909605299338415e-06,1.0004706155739165,7.184431931361821e-06,1.000468812672541,6.421642782165136e-06
4.159617840547398,0.11127085215413983,4.152833920366216,0.1293588462054137,4.2901874494723895,0.11657016855249955,1.000699916122878,9.240532567041451e-06,1.000703919273009,8.93973616696623e-06,1.0007025686764428,8.359143543471562e-06
5.524775488482903,0.12132089478706391,5.617215342298717,0.1458161769868145,5.702046359777726,0.13368224007619975,1.000934987153011,1.0060821822909193e-05,1.000933410164117,9.66114726711522e-06,1.000933282063583,9.419054999989395e-06
6.935932381409309,0.1335330905795197,7.047744182164686,0.1647020710944043,7.06460451117606,0.15873053035278184,1.0011755399877589,1.0914178395770801e-05,1.0011691863641954,1.0339307009190543e-05,1.0011640872047933,9.416761977589223e-06
8.357736932521117,0.1495844574604209,8.429280371677406,0.18009627957806812,8.40996580348098,0.16556858660649534,1.0014112287887689,1.2214240227383762e-05,1.0013971268943545,1.1442966754076916e-05,1.0013962325824353,1.0771134657806299e-05
9.764550695971504,0.17507054152320004,9.914776391920974,0.1985863246335338,9.761335029859886,0.18172988658221684,1.0016369201187558,1.3178619159906637e-05,1.0016301551560531,1.2470800389754368e-05,1.001629885433391,1.120219087128673e-05
11.111461990214131,0.1948280297364984,11.356571258865792,0.2104823492106046,11.133225740640835,0.19723153236853727,1.0018730011127417,1.357799247191691e-05,1.0018656133170596,1.3390147124383394e-05,1.0018572259241822,1.2251813396744548e-05
12.450901099518985,0.21415892203941428,12.706188287597577,0.23189440660666055,12.577296037479307,0.21278405338851794,1.0020747889113257,1.6116056947211184e-05,1.002079191383021,1.414817574656983e-05,1.002059082963605,1.2853808249228217e-05
13.755137115086052,0.22497009562992487,14.126330427357015,0.24775286101832952,14.102380009974766,0.22931187453931692,1.0022797462859807,1.8181319760134038e-05,1.0022670032718903,1.5654782925968427e-05,1.0022432020030339,1.327306763081037e-05
