TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,OFUL_cumregret_mean,OFUL_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se,TS-Bayes_thinnesses_mean,TS-Bayes_thinnesses_se,OFUL_thinnesses_mean,OFUL_thinnesses_se,TS-Freq_thinnesses_mean,TS-Freq_thinnesses_se,TS-Improved_thinnesses_mean,TS-Improved_thinnesses_se
0.2348732781493188,0.019307769886248567,0.2131483907582214,0.08573198492228744,0.15708844514438094,0.10549314315536155,0.1502531836087348,0.054819942761099055,1.0001851230284111,1.6123357094724434e-05,1.000276478801083,9.784587786001735e-06,1.0002128176746994,1.5217663285601247e-05,1.0001825164899334,2.8774113970333855e-05
0.45925641015720453,0.05844125347053091,0.27269481887899094,0.07234784626439934,0.29456231268570415,0.14065723972983302,0.29573145487007835,0.10487699772925821,1.0003868758977026,2.1865257691592265e-05,1.000571448332112,2.1826754453604744e-05,1.000431752077536,2.769765002944512e-05,1.000369202783946,3.435285856369558e-05
0.5899287645608379,0.1301660821259358,0.4856310329964655,0.10996510002253831,0.43185429213362736,0.1609710458830696,0.4610570330399766,0.11600597345130331,1.0006274603599974,3.40999923509553e-05,1.000874218380552,3.309837167395565e-05,1.0006454866718197,3.026917734910162e-05,1.0006290329488734,4.138331750268015e-05
0.7640858880329304,0.18649422443881927,0.6002542615812101,0.12900599235151902,0.6185937393060225,0.20927053040598353,0.5946270815381629,0.1177352558454275,1.0008198041057041,5.22857066148017e-05,1.001184218427464,3.436304806258417e-05,1.0008242741575695,4.1256611713677893e-05,1.000822878888529,3.329772305100995e-05
0.8692476755647216,0.19692016801100767,0.7773885946632362,0.1542859169604869,0.8323631936220034,0.24473684644774116,0.7852716873833326,0.18109345579524044,1.001008312904945,6.206695571655869e-05,1.0014883015457023,3.6191869425596885e-05,1.0010366289336703,3.856682391570004e-05,1.0010129630341642,3.798282896995318e-05
1.1044786130515891,0.21483482226710793,1.0122777641385983,0.22230617226584026,1.026731723297561,0.31477706745785045,0.9835380424083942,0.2434173175313738,1.001210312286373,5.839804488773645e-05,1.0017705641273624,3.477464611838902e-05,1.001206726017707,4.656265961122542e-05,1.0012487517161484,3.074976078305541e-05
1.2139465871481883,0.22229140048242693,1.2122720570470968,0.3083782360314037,1.1936969760598897,0.3529950570681816,1.1693048434762834,0.27235356818762974,1.0014297958433669,5.901399724297311e-05,1.0020930939926223,3.790500238925176e-05,1.0014277199033625,5.449979467313932e-05,1.0014663347325692,4.541851443199992e-05
1.355482390052003,0.2538445274960619,1.3870649798377985,0.32240740701548687,1.2511295333121888,0.3621637091762219,1.2918280424526103,0.29342548765976606,1.0016171793119462,3.256729374643321e-05,1.002379382020807,3.1963589348852976e-05,1.0016597136039243,6.785779989701006e-05,1.0016473575969087,5.091056612401512e-05
1.4924919809790416,0.3055290031001544,1.56906359047998,0.3541529438845487,1.47056523721697,0.4302256810793381,1.4351056094941723,0.3610750065061071,1.0017855447702415,4.108911010608021e-05,1.0026425311122182,3.5096959849169795e-05,1.0018633634030578,7.74482937347738e-05,1.001875055003546,5.65227423983081e-05
1.7456832920492795,0.35141901130068864,1.7454091945914878,0.4135361168424751,1.7008343202153398,0.486370179671409,1.5827969706556455,0.36756202922461034,1.001955342060292,5.775323561077313e-05,1.002889249986449,3.8475671563010415e-05,1.0020751629734543,8.44035238212885e-05,1.0020600300850888,5.871249570847718e-05
1.8680512610584095,0.36630401668796403,1.8394065548174199,0.3798840532024005,1.8517273260958609,0.5016423016352098,1.7523743432726884,0.39350347208530817,1.0020781913147905,3.8775567334843405e-05,1.0030651486892093,0.0001116203574299318,1.002208973477581,0.00010356611695027733,1.0023009483885978,5.3904968640186694e-05
2.0067526709020282,0.3464188864142321,1.9950006410484948,0.3888512865096618,2.0453040606582196,0.5423254350992619,1.922291656082348,0.40649707894193415,1.0021950271127504,6.820441188553252e-05,1.00327612381934,0.00010131854703433799,1.0024175831381426,0.0001123318064554307,1.0024336288324134,5.853179973742975e-05
2.123962312853527,0.39273789258512865,2.1542146335446786,0.4346315389033969,2.277635399347151,0.6126060173526613,2.100534092630343,0.4846010079580579,1.00231530502401,9.428053712356703e-05,1.0035292302302694,9.43594525777421e-05,1.0025492817173394,0.00010148637313642436,1.0025913537240196,5.869093367626783e-05
2.3021941823371908,0.43772704303062865,2.396922250036482,0.5023270048296284,2.4372987274490443,0.5957173429064254,2.317213258819072,0.5230784579005721,1.0024672538846477,7.674198367950293e-05,1.0036913689573763,0.00016022356083551215,1.0025907190778873,8.115869348980376e-05,1.0027235025875245,8.20152764718938e-05
2.4890775684856488,0.5055858596370725,2.612756576312402,0.5616492074388475,2.631641305174018,0.6306793313859386,2.4784300977598743,0.5953191688912666,1.002638554670894,7.040509149866052e-05,1.0039358988358535,0.0001652735247748286,1.0028077157252062,8.24450645203982e-05,1.0029056677262755,6.902557572222514e-05
2.683647672543261,0.5711019636605861,2.766316923899575,0.5421490123723958,2.781106407420492,0.6104303529920906,2.6737262937287243,0.6535641194085837,1.0027617863288742,8.837240233291246e-05,1.0042420316478897,0.00017493993767353472,1.0029577194633295,7.836649357053517e-05,1.0030299266993792,7.084133751535899e-05
2.8503369460675736,0.5523879418020753,2.9487239905077844,0.6131736985722341,2.9582956494856147,0.6153661919558192,2.815685042538426,0.6577273850449863,1.0028545756517195,0.00010357610173992131,1.004332733660554,0.0003062212940840388,1.0030924101138663,7.304728057340725e-05,1.0030635653824513,0.00011835533955197111
3.064339540193,0.6162698508709498,3.173683505203366,0.6326680511503375,3.041275188721204,0.6244777279217186,2.9070061712924833,0.6418615957636135,1.003029440265943,9.5953867052275e-05,1.0045219022122094,0.00028822507280186396,1.0032749369387992,4.6567837365910304e-05,1.003186467423817,7.62418685475403e-05
3.318714803428653,0.7014677663719263,3.3910450753001724,0.6992336426109462,3.1497197547889835,0.5992962090619759,3.0694481321867477,0.6295240353243519,1.0031781729358729,9.745718728085375e-05,1.0047590521329006,0.00028377698321821986,1.0034121697800187,0.00010687961682226733,1.0033497895709171,0.00011522144291409082
