TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.3029141880219271,0.054109225563607,0.6172145886585845,0.0801696504918453,0.4909099229935703,0.07234971484403888
0.7239660356390119,0.08237193076598809,1.2872576459851754,0.11685508503607898,1.001301342460766,0.11677172646519232
1.1741787524062688,0.10451012930532666,1.7214023870199742,0.1462051778671744,1.5600040789179346,0.1431971427569902
1.4922337838408821,0.1093278642727343,2.1872679517885274,0.16587539205713034,2.019353467980065,0.1664141270853093
1.7910358798489794,0.12238954549419473,2.8704715485419343,0.18807109694777535,2.480372581360385,0.17805692291373693
2.203122272120715,0.14828400134659622,3.445141729832408,0.20203911634121438,3.094511608664896,0.19828760887704525
2.742039471304845,0.1673871989232489,4.07982292885903,0.21689177173060345,3.42620552783048,0.21562296095246153
3.0084313267738314,0.16984254830945203,4.612900608643736,0.21378982910846503,3.9189257558276216,0.2171976679418491
3.347838611473993,0.17182463876475018,5.271840274003412,0.2212103503217779,4.351304847390189,0.22621676673960844
3.5373353423824976,0.17351397955893924,5.768169321693716,0.22724212235479965,4.941823640557357,0.22904274142841244
3.7791002485186995,0.1815349558927071,6.476674122150919,0.24930110716481804,5.483330321635564,0.24441388485006982
4.172465769778483,0.20239265859910877,7.003400516326,0.2734668374580521,6.120610993853908,0.2506734589846561
4.464331079071997,0.20910612864416322,7.509318519490696,0.28191844858526877,6.691861055929762,0.2596672104123537
4.8273721023276,0.21729083188213,8.02986016155285,0.29009262155385535,7.257778505890023,0.2846888806945981
5.286308906665125,0.24183172327885466,8.483230011865002,0.2949423926936121,7.766880160964934,0.3017135338565637
5.557094119387333,0.24517894744139512,9.063426823521336,0.3011856872846686,8.224840790548578,0.30471116369909257
5.900061141265923,0.2503048683289931,9.701225141791221,0.3079236483861046,8.637389628433422,0.3102519849246797
6.170107708760282,0.24966509451055297,10.311276967686412,0.30609858178258315,9.18204120093953,0.3124989149288308
6.432581745342376,0.2528127539040066,10.886878350589996,0.31828097419669954,9.605503005896612,0.3146921833114731
6.798660824361589,0.2662554491825046,11.38417653164978,0.3340018896310317,10.129191493876935,0.3219543048022784
7.197207502075104,0.2754023703438803,11.983836365780649,0.3466453491296216,10.710187613349133,0.3410201851306384
7.537918765003713,0.2805272667323492,12.454520854180094,0.3498138944798019,11.053251557302556,0.3446120233115432
7.834492855870641,0.29345557550025403,12.964044073506841,0.36556218113445926,11.682181784405094,0.3528928152153895
8.287483750723581,0.30226671600700866,13.507303084208099,0.3825782595974927,12.20214613380539,0.36668894707333644
8.747672507616487,0.32046985134147377,14.123011607399285,0.40680708964387546,12.66843287535576,0.3704329041599593
9.144946755928958,0.3273575875204345,14.6440044411279,0.4107429687893792,13.237876594098386,0.37135335299793176
9.387997206520922,0.333917252471724,15.076531697453245,0.4064628082397285,13.695785065623056,0.38535044290635934
9.632286081109557,0.3486638444914785,15.654599628766391,0.41926020626758503,14.081735088204265,0.3890915757802823
10.027574355176283,0.3546975563304512,16.19049750398429,0.42563599613201447,14.615411330148529,0.4063805758684893
10.325625579861962,0.36632009012008127,16.839356623442757,0.4478910931431236,15.109000281818032,0.39989483218176813
10.708441784872202,0.36996938659019196,17.475678164098365,0.4513306947063916,15.678419385325231,0.41736077873060035
11.013058636750655,0.374993323650249,18.056335888160064,0.4498765591915485,16.228085887126166,0.43256996648508045
11.416510098588592,0.3846321455364589,18.58309743128998,0.45691760901749967,16.761449507156453,0.44299192945048477
11.807028319792925,0.3915824211738741,19.058422771065487,0.4531066523333519,17.295003678416716,0.4615012770916248
12.204175820456946,0.3933797562595667,19.645750940374036,0.46508167603790146,17.769307078831847,0.46167908028965604
12.60202084147843,0.40145322074027406,20.09551450776109,0.47584650649075033,18.251495823313363,0.46886713370640404
12.942428182500263,0.4014863162641511,20.626455482905435,0.4745848279292379,18.740658089034483,0.47165753697203655
13.226044537381538,0.40151759497737466,21.202272089393134,0.4870117322697108,19.18210286288247,0.4840913427031414
13.61199995424293,0.41030212025256924,21.691842347159753,0.4786928448192875,19.72203357797648,0.49010750023251387
13.854692115722804,0.4111020835575657,22.328916916071794,0.48418428936387015,20.136026283415337,0.5071560119232694
14.214657203951111,0.41763223767254437,22.976941938761446,0.4902141045772343,20.734544590901706,0.5172955956931922
14.521346899859394,0.4296714688290752,23.634929382480028,0.49999718043031993,21.315935286680123,0.5124201170404625
14.78292582223283,0.44135407469370247,24.235988446512703,0.5093880255003844,21.829924195427225,0.5147016044110853
15.185615976856054,0.4392687472544228,24.74161296344731,0.5125120968209383,22.369144887975377,0.5208194772202035
15.461690239224618,0.43724911611164613,25.238282212183204,0.5120004263411733,22.973581171767623,0.5244317436665762
15.741559294593044,0.4460737211644639,25.73946820204139,0.5288509250336015,23.402992287160444,0.5286062576411049
16.01081695069297,0.45899953177497266,26.27834244921624,0.5355608118118079,23.793682988182994,0.5346082817960465
16.273933203019627,0.4668632938989673,26.679355179007835,0.5487902090707611,24.34341800030063,0.5531140751847518
16.54519755622256,0.47965241950353615,27.07390052345428,0.5586053421944045,24.687768149931575,0.5515666802952016
16.8269813660126,0.4996046056554531,27.52800005956875,0.5688247315237913,24.924559424167597,0.5701645027718837
17.090715578222557,0.5197413605415061,27.922554545550206,0.5740675944364226,25.193568385559615,0.5785447727795244
17.287880388386768,0.5380926859513027,28.43133299931086,0.5864251259387732,25.50737908083211,0.5860992950716826
17.493105492323362,0.5586351295327403,28.97086182457763,0.5953281682535727,25.840229872373758,0.6044878764891672
17.703447112907714,0.5793971347166014,29.54028615678802,0.6241829496813772,26.16424019830242,0.6200111204894966
17.883760822736573,0.5977886383624765,29.946488938974458,0.6346441324415528,26.484789773247464,0.6354170086464266
18.0938959258816,0.6226521201655435,30.38320550020142,0.6501964403588046,26.764482340132915,0.6460591885424679
18.274604697095906,0.6374830593692488,30.745571785693024,0.657272700714641,27.11735402078014,0.6607362969483551
18.437435322556734,0.6568539391174978,31.10064301579301,0.662837859604559,27.438869013954733,0.6626957345114964
18.638084424039743,0.6827139257595752,31.509019459942643,0.6811995455473238,27.62893820293717,0.6755670236258838
18.792587390420994,0.7047058745389185,32.050125016873956,0.7250764410233356,27.890504446259307,0.6780207303769105
18.98265881856422,0.7307998533154331,32.480040826349615,0.7429505257050066,28.26190092719899,0.6883826209598872
19.121562605777157,0.7521723861427273,32.883999691813145,0.762174996437155,28.46647418047378,0.688626296121998
19.278380613840735,0.7766813086584556,33.31775929357748,0.7872324547997199,28.739958836851002,0.696978456741739
19.460035721959727,0.7975476728208697,33.689567161943344,0.804750118255102,29.00555507233024,0.7119030190133177
19.602148464189227,0.8167886867619368,34.05535575546019,0.8251148834806841,29.292810595705078,0.7256438244637485
19.801835041488186,0.8419349897295375,34.42004445317211,0.8311019439821354,29.513003211768687,0.7366760199275028
19.928632905082747,0.861217179992357,34.87789839866422,0.8554625819336252,29.6495392908662,0.738987646727037
20.08865988543158,0.883726753347997,35.251723097211126,0.8820902721859065,29.86926778621209,0.7399631668390935
20.2314924769861,0.9097423613777651,35.664054950419846,0.9001710078826736,30.07256048488119,0.7443682665006248
20.397537769818545,0.935534060297474,36.00280667034407,0.9115823746834842,30.28927090463068,0.7571867735188855
20.52952072640745,0.9566313125902675,36.46759297066681,0.9385341091503926,30.464315795698568,0.7647798360748438
20.680539335385024,0.9833010538799635,36.88002314193102,0.976821718017248,30.66419926403988,0.7738379853821055
20.8256178780547,1.0059255409736658,37.31235575250269,1.02009466867463,30.86777559229562,0.7808747626157164
20.96135653739105,1.0247940620554188,37.67015871738261,1.042274074708467,31.06094830333027,0.7915294290310994
21.067635162374117,1.0431845146802985,38.0135829073705,1.0559792306492157,31.22683673445148,0.798252201888754
21.18643892043167,1.0626876525125035,38.36794855964425,1.069358051311722,31.450299046088432,0.8090801811366383
21.311656944530775,1.0809800405700236,38.68651635887441,1.0881808976893452,31.625740319778455,0.8210959397419045
21.41540624974253,1.1004100900592477,39.139442806298796,1.1223592874729122,31.772956008316342,0.8287623007508229
21.536549395939925,1.1231803715870168,39.48525650540475,1.1299091687290055,31.844872042294995,0.8321967261628485
21.664350934591134,1.143912941766074,39.78564024792472,1.1358796677811813,31.998636958500434,0.8375557564388106
21.792152473242336,1.1650569976784888,40.180069624969015,1.1427278799289897,32.14268819705746,0.8385175042885231
21.90796866997985,1.1854034154202464,40.450915852457456,1.145426052040196,32.33924520205617,0.8429882672282893
22.02174838861199,1.2053633692756134,40.9078673756899,1.1655593559090691,32.50029425261192,0.8483343050631875
22.12724164560741,1.2261569163123578,41.21448629807894,1.1773773319188676,32.64832460465355,0.8544461523018299
22.23211960055508,1.2471816352603877,41.58109249624798,1.2012997869347013,32.80801762610661,0.8582730737805905
22.337612857550493,1.2684078481482948,42.022726759010894,1.226319691100645,32.935719834578684,0.8600989128859566
22.442797488690093,1.2897961019804005,42.382992154489784,1.243574025097402,33.06667486754755,0.8627263052097369
22.556442365771606,1.3114095885627837,42.68620527371484,1.2497716832990915,33.19340374318019,0.8643628170752286
22.679123653129544,1.3341847263633604,42.90605919285395,1.2510297630387142,33.312137897909814,0.8733715609470821
22.78961847515192,1.355957459030261,43.22695309342418,1.260987138592335,33.46039481037074,0.873763826193762
22.885648486929156,1.373748046896293,43.5445510631562,1.2793869369189512,33.57316662743878,0.8722746691110732
22.990526441876817,1.395953808263913,43.86092295100463,1.2955693860265822,33.72733715086178,0.8787461658223881
23.116679558548984,1.419527606295354,44.20593390615156,1.3110649422529232,33.957103841359896,0.8931740545056999
23.223596054580824,1.4419262517274007,44.64730064298435,1.329608674165256,34.07871696597186,0.9024251199780838
23.343149266431556,1.4653801866048022,44.980764200174534,1.3473740873372513,34.20949834256447,0.9082012713298421
23.446038992107646,1.4878050719989375,45.397435380536145,1.378302476401865,34.40734149397692,0.9254230437352241
23.565127647751204,1.510285490143771,45.78651360416985,1.3993330890307727,34.60847123656475,0.9360401125616886
23.642558484009317,1.5265763530575696,46.178123019893945,1.4197406297587767,34.76221253610972,0.9411649466541715
23.758182026929543,1.5499094346782119,46.609692968775065,1.4451162090843046,34.87682109113598,0.9434908301988076
23.861986182559562,1.5722040074094974,46.97977838077298,1.466997023366267,34.96726973431518,0.9503404762682088
23.96936776112105,1.5948190100928015,47.32022051743659,1.4723297491612215,35.10123575076903,0.9571153807606051
24.088783846102743,1.6187387253950711,47.570622654763454,1.48894535469491,35.20524255226951,0.9623907140413954
24.185891649428676,1.6414347608517486,47.94548283945459,1.51217048215224,35.3279423280749,0.9623927328118013
24.294200754304192,1.6643760243736643,48.29576486964025,1.5377801405782134,35.46662067784656,0.9662850213510943
24.396994950175657,1.6876794642921176,48.62782219981077,1.548833706779294,35.657032442838855,0.9846017833189166
24.50497057047257,1.710892963757091,48.96178134328724,1.5715155822028548,35.78689737657943,0.9877486044990471
24.612053021127892,1.7345115327031884,49.28854493328026,1.5862709673177762,35.93447498062206,0.9941080989357032
24.718424639930827,1.758232902647326,49.64221330191552,1.5990858075061813,36.083993773919076,1.0017704071109852
24.80643419471476,1.7778949766209062,50.058264567688994,1.6196637309823563,36.17068611588346,1.0021794656177974
24.89314800772369,1.7979889307550816,50.4027536857523,1.6319655242823694,36.35214346543145,1.0144929116543004
24.988411038610906,1.8207558007853397,50.83774970343779,1.6614557938853831,36.46337837244838,1.0193567802998973
25.090422402479486,1.8446215618746593,51.20084187094929,1.6801310360245916,36.56081238179164,1.0221789793001648
