TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se,TS-Bayes_thinnesses_mean,TS-Bayes_thinnesses_se,TS-Freq_thinnesses_mean,TS-Freq_thinnesses_se,TS-Improved_thinnesses_mean,TS-Improved_thinnesses_se
0.0,0.0,0.0,0.0,0.0,0.0,1.0811249552346707,,1.0811249552346707,,1.0811249552346707,
0.0,0.0,0.0,0.0,0.0,0.0,1.0846522890932813,,1.0846522890932813,,1.0846522890932813,
0.0,0.0,0.0,0.0,0.0,0.0,1.0882143751650195,,1.0882143751650195,,1.0882143751650195,
0.0,0.0,0.0,0.0,0.0,0.0,1.091811787870257,3.973642985026042e-09,1.091811787870257,3.973642985026042e-09,1.091811787870257,3.973642985026042e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.0954451150103344,,1.0954451150103344,,1.0954451150103344,
0.0,0.0,0.0,0.0,0.0,0.0,1.099114958170969,,1.099114958170969,,1.099114958170969,
0.0,0.0,0.0,0.0,0.0,0.0,1.1028219331407134,,1.1028219331407134,,1.1028219331407134,
0.0,0.0,0.0,0.0,0.0,0.0,1.1065666703449752,6.670729793425542e-09,1.1065666703449752,6.670729793425542e-09,1.1065666703449752,6.670729793425542e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.110349815296406,3.3887341237959933e-09,1.110349815296406,3.3887341237959933e-09,1.110349815296406,3.3887341237959933e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1141720290623132,,1.1141720290623132,,1.1141720290623132,
0.0,0.0,0.0,0.0,0.0,0.0,1.1180339887498965,,1.1180339887498965,,1.1180339887498965,
0.0,0.0,0.0,0.0,0.0,0.0,1.1219363880101514,,1.1219363880101514,,1.1219363880101514,
0.0,0.0,0.0,0.0,0.0,0.0,1.1258799375612045,,1.1258799375612045,,1.1258799375612045,
0.0,0.0,0.0,0.0,0.0,0.0,1.1298653657320623,5.6195798014525375e-09,1.1298653657320623,5.6195798014525375e-09,1.1298653657320623,5.6195798014525375e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1338934190276828,1.6943670618979967e-09,1.1338934190276828,1.6943670618979967e-09,1.1338934190276828,1.6943670618979967e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1379648627163201,5.869459675757061e-09,1.1379648627163201,5.869459675757061e-09,1.1379648627163201,5.869459675757061e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1420804814403203,3.3887341237959933e-09,1.1420804814403203,3.3887341237959933e-09,1.1420804814403203,3.3887341237959933e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1462410798513067,,1.1462410798513067,,1.1462410798513067,
0.0,0.0,0.0,0.0,0.0,0.0,1.1504474832710543,6.339741033057099e-09,1.1504474832710543,6.339741033057099e-09,1.1504474832710543,6.339741033057099e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.154700538379249,6.339741033057099e-09,1.154700538379249,6.339741033057099e-09,1.154700538379249,6.339741033057099e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1590011139293817,8.125898967513165e-09,1.1590011139293817,8.125898967513165e-09,1.1590011139293817,8.125898967513165e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.16335010149422,7.947285970052083e-09,1.16335010149422,7.947285970052083e-09,1.16335010149422,7.947285970052083e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1677484162422862,,1.1677484162422862,,1.1677484162422862,
0.0,0.0,0.0,0.0,0.0,0.0,1.172196997746848,,1.172196997746848,,1.172196997746848,
0.0,0.0,0.0,0.0,0.0,0.0,1.1766968108291027,6.986054364772896e-09,1.1766968108291027,6.986054364772896e-09,1.1766968108291027,6.986054364772896e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.1812488464372384,,1.1812488464372384,,1.1812488464372384,
0.0,0.0,0.0,0.0,0.0,0.0,1.1858541225631425,,1.1858541225631425,,1.1858541225631425,
0.0,0.0,0.0,0.0,0.0,0.0,1.1905136851988196,,1.1905136851988196,,1.1905136851988196,
0.0,0.0,0.0,0.0,0.0,0.0,1.1952286093343931,3.3887341237959933e-09,1.1952286093343931,3.3887341237959933e-09,1.1952286093343931,3.3887341237959933e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.200000000000002,,1.200000000000002,,1.200000000000002,
0.0,0.0,0.0,0.0,0.0,0.0,1.2048289933537464,6.339741033057099e-09,1.2048289933537464,6.339741033057099e-09,1.2048289933537464,6.339741033057099e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.2097167578182697,,1.2097167578182697,,1.2097167578182697,
0.0,0.0,0.0,0.0,0.0,0.0,1.2146644952683765,,1.2146644952683765,,1.2146644952683765,
0.0,0.0,0.0,0.0,0.0,0.0,1.219673442272611,6.562255413093332e-09,1.219673442272611,6.562255413093332e-09,1.219673442272611,6.562255413093332e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.22474487139159,,1.22474487139159,,1.22474487139159,
0.0,0.0,0.0,0.0,0.0,0.0,1.2298800925361804,5.6195798014525375e-09,1.2298800925361804,5.6195798014525375e-09,1.2298800925361804,5.6195798014525375e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.2350804543889247,9.584787514297601e-09,1.2350804543889247,9.584787514297601e-09,1.2350804543889247,9.584787514297601e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.2403473458920866,,1.2403473458920866,,1.2403473458920866,
0.0,0.0,0.0,0.0,0.0,0.0,1.2456821978061015,,1.2456821978061015,,1.2456821978061015,
0.0,0.0,0.0,0.0,0.0,0.0,1.2510864843424505,,1.2510864843424505,,1.2510864843424505,
0.0,0.0,0.0,0.0,0.0,0.0,1.2565617248750847,6.109127321130494e-09,1.2565617248750847,6.109127321130494e-09,1.2565617248750847,6.109127321130494e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.262109485735011,4.482873875441283e-09,1.262109485735011,4.482873875441283e-09,1.262109485735011,4.482873875441283e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.2677313820927762,,1.2677313820927762,,1.2677313820927762,
0.0,0.0,0.0,0.0,0.0,0.0,1.2734290799340293,,1.2734290799340293,,1.2734290799340293,
0.0,0.0,0.0,0.0,0.0,0.0,1.2792042981336633,,1.2792042981336633,,1.2792042981336633,
0.0,0.0,0.0,0.0,0.0,0.0,1.2850588106343566,8.639610711806759e-09,1.2850588106343566,8.639610711806759e-09,1.2850588106343566,8.639610711806759e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.2909944487358047,4.1503347386288126e-09,1.2909944487358047,4.1503347386288126e-09,1.2909944487358047,4.1503347386288126e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.2970131035013532,,1.2970131035013532,,1.2970131035013532,
0.0,0.0,0.0,0.0,0.0,0.0,1.3031167282892104,,1.3031167282892104,,1.3031167282892104,
0.0,0.0,0.0,0.0,0.0,0.0,1.309307341415956,,1.309307341415956,,1.309307341415956,
0.0,0.0,0.0,0.0,0.0,0.0,1.315587028960547,,1.315587028960547,,1.315587028960547,
0.0,0.0,0.0,0.0,0.0,0.0,1.321957947717693,6.777468247591987e-09,1.321957947717693,6.777468247591987e-09,1.321957947717693,6.777468247591987e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.328422328310141,3.788719929240514e-09,1.328422328310141,3.788719929240514e-09,1.328422328310141,3.788719929240514e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.3349824784699538,0.0,1.3349824784699538,0.0,1.3349824784699538,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.341640786499877,,1.341640786499877,,1.341640786499877,
0.0,0.0,0.0,0.0,0.0,0.0,1.348399724926483,1.6943670618979967e-09,1.348399724926483,1.6943670618979967e-09,1.348399724926483,1.6943670618979967e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.3552618543578772,1.6943670618979967e-09,1.3552618543578772,1.6943670618979967e-09,1.3552618543578772,1.6943670618979967e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.362229827559502,,1.362229827559502,,1.362229827559502,
0.0,0.0,0.0,0.0,0.0,0.0,1.3693063937629129,8.300669477257625e-09,1.3693063937629129,8.300669477257625e-09,1.3693063937629129,8.300669477257625e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.3764944032233728,,1.3764944032233728,,1.3764944032233728,
0.0,0.0,0.0,0.0,0.0,0.0,1.3837968120433286,,1.3837968120433286,,1.3837968120433286,
0.0,0.0,0.0,0.0,0.0,0.0,1.3912166872805056,,1.3912166872805056,,1.3912166872805056,
0.0,0.0,0.0,0.0,0.0,0.0,1.3987572123604681,9.433836544788675e-09,1.3987572123604681,9.433836544788675e-09,1.3987572123604681,9.433836544788675e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.4064216928154851,5.6195798014525375e-09,1.4064216928154851,5.6195798014525375e-09,1.4064216928154851,5.6195798014525375e-09
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0018570118130439,,1.0018570118130439,,1.0018570118130439,
0.3029141880219271,0.054109225563607,0.6172145886585845,0.0801696504918453,0.4909099229935703,0.07234971484403888,1.003203420511442,0.00014084465312041257,1.0033717215987417,0.00014050567633329316,1.003287571055092,0.0001409292699178383
0.7239660356390119,0.08237193076598809,1.2872576459851754,0.11685508503607898,1.001301342460766,0.11677172646519232,1.0045555156097203,0.0002038051208535504,1.0048374390218568,0.00020739034090572737,1.0047532884782069,0.00021359237641576151
1.1741787524062688,0.10451012930532666,1.7214023870199742,0.1462051778671744,1.5600040789179346,0.1431971427569902,1.0060828231149554,0.00025257646920794,1.0061667400797045,0.00023951785129700193,1.0061971730119164,0.0002680179692810441
1.4922337838408821,0.1093278642727343,2.1872679517885274,0.16587539205713034,2.019353467980065,0.1664141270853093,1.0075025091147354,0.00028249982876014186,1.007360366163319,0.0002809815353322695,1.0076477929134524,0.0003188211668131655
1.7910358798489794,0.12238954549419473,2.8704715485419343,0.18807109694777535,2.480372581360385,0.17805692291373693,1.0090416325831206,0.00030193968198962063,1.0089282265935342,0.00030980876305609597,1.0088738291126607,0.00033763297415959374
2.203122272120715,0.14828400134659622,3.445141729832408,0.20203911634121438,3.094511608664896,0.19828760887704525,1.0102737381065756,0.00033192426834333,1.0102737276386486,0.00033173036066488974,1.0102490624201514,0.00037000770935408767
2.742039471304845,0.1673871989232489,4.07982292885903,0.21689177173060345,3.42620552783048,0.21562296095246153,1.0116263492857618,0.0003689086593678198,1.011915756301015,0.0003841795291991598,1.0113995097868307,0.0003961930988891036
3.0084313267738314,0.16984254830945203,4.612900608643736,0.21378982910846503,3.9189257558276216,0.2171976679418491,1.0131870624964379,0.00040705537171847514,1.013276561979525,0.00042983611538534257,1.0125839271998465,0.0004306113668675901
3.347838611473993,0.17182463876475018,5.271840274003412,0.2212103503217779,4.351304847390189,0.22621676673960844,1.0144660498504636,0.0004510851934094595,1.014874030011426,0.00046386177941048085,1.0139440263318544,0.0004467689003409824
3.5373353423824976,0.17351397955893924,5.768169321693716,0.22724212235479965,4.941823640557357,0.22904274142841244,1.0160140174651386,0.000505569413205948,1.0163036227067528,0.0004924485111714018,1.0153133000689396,0.0004886639304143005
3.7791002485186995,0.1815349558927071,6.476674122150919,0.24930110716481804,5.483330321635564,0.24441388485006982,1.0174751661578731,0.000515604281590066,1.0176192436139804,0.0005004465374561219,1.0168351046025448,0.0005345289592250832
4.172465769778483,0.20239265859910877,7.003400516326,0.2734668374580521,6.120610993853908,0.2506734589846561,1.0190353714996738,0.0005550016911994213,1.0191473801753488,0.0005194193536110653,1.0184472694545224,0.0005495724496721955
4.464331079071997,0.20910612864416322,7.509318519490696,0.28191844858526877,6.691861055929762,0.2596672104123537,1.0207165478558093,0.0005664017608138816,1.0205062883243985,0.0005444453198494869,1.0199784816433057,0.0005630244003247058
4.8273721023276,0.21729083188213,8.02986016155285,0.29009262155385535,7.257778505890023,0.2846888806945981,1.022173105967198,0.0006035240338005192,1.022018981517119,0.0005690696693363526,1.0212806178693092,0.0005806623285137449
5.286308906665125,0.24183172327885466,8.483230011865002,0.2949423926936121,7.766880160964934,0.3017135338565637,1.0236308911448473,0.0006106293891391766,1.0234202642767496,0.0005981092007782015,1.0229430812275735,0.0005909270386374488
5.557094119387333,0.24517894744139512,9.063426823521336,0.3011856872846686,8.224840790548578,0.30471116369909257,1.0251835951560913,0.0006119423821887586,1.0249115384121517,0.0005954888324798953,1.0242891170150967,0.0006232727535351031
5.900061141265923,0.2503048683289931,9.701225141791221,0.3079236483861046,8.637389628433422,0.3102519849246797,1.0268699517482298,0.0006479609490503469,1.0264454985826337,0.0006276285020500947,1.0257270227762576,0.0006356692552444755
6.170107708760282,0.24966509451055297,10.311276967686412,0.30609858178258315,9.18204120093953,0.3124989149288308,1.0285300605986165,0.0006600826903917432,1.0280435404413129,0.0006415284380881027,1.0272314083928116,0.0006492319979516393
6.432581745342376,0.2528127539040066,10.886878350589996,0.31828097419669954,9.605503005896612,0.3146921833114731,1.0298661689914328,0.0006806059188986681,1.0296811985705634,0.000664596499982399,1.0288917179387373,0.0006528768340152496
6.798660824361589,0.2662554491825046,11.38417653164978,0.3340018896310317,10.129191493876935,0.3219543048022784,1.0311186987400054,0.0007135411204003769,1.0312915618611707,0.0006632797405596597,1.0301688692704942,0.0006757639157157596
7.197207502075104,0.2754023703438803,11.983836365780649,0.3466453491296216,10.710187613349133,0.3410201851306384,1.0327682987605815,0.0007214467455460527,1.0326982989058278,0.0006770738588248186,1.031812813468485,0.0006785998623855927
7.537918765003713,0.2805272667323492,12.454520854180094,0.3498138944798019,11.053251557302556,0.3446120233115432,1.0342704499640158,0.0007212262640010788,1.0339622642860749,0.0007155786689462721,1.033622126400034,0.0007021896390924805
7.834492855870641,0.29345557550025403,12.964044073506841,0.36556218113445926,11.682181784405094,0.3528928152153895,1.0356292174692674,0.0007413406218578111,1.0356565534442665,0.0007248640523703388,1.0353510112693558,0.0007374020865381964
8.287483750723581,0.30226671600700866,13.507303084208099,0.3825782595974927,12.20214613380539,0.36668894707333644,1.0372767425851266,0.0007823322384671946,1.0371134206985233,0.0007434647590338593,1.0370170734737556,0.0007266245368935629
8.747672507616487,0.32046985134147377,14.123011607399285,0.40680708964387546,12.66843287535576,0.3704329041599593,1.0388288761741413,0.0007783122213331231,1.0386652481677339,0.0007411501197654899,1.0386409154944045,0.0007718428928689006
9.144946755928958,0.3273575875204345,14.6440044411279,0.4107429687893792,13.237876594098386,0.37135335299793176,1.0405846778399814,0.0008137932236099261,1.0399499854975813,0.0007718446682415981,1.0404278118741488,0.0008117419292343697
9.387997206520922,0.333917252471724,15.076531697453245,0.4064628082397285,13.695785065623056,0.38535044290635934,1.0423493348008497,0.0008478098663748671,1.0414240209622023,0.000786147814177577,1.0420958812793686,0.0008394788719525157
9.632286081109557,0.3486638444914785,15.654599628766391,0.41926020626758503,14.081735088204265,0.3890915757802823,1.043960259562517,0.0008614826872572042,1.043091507474674,0.0007912598175879355,1.0436426294216279,0.0008541629694373776
10.027574355176283,0.3546975563304512,16.19049750398429,0.42563599613201447,14.615411330148529,0.4063805758684893,1.0454499638845656,0.0008684044229404345,1.0447714328947877,0.0008159817293326863,1.0452291248721977,0.0008741442352212808
10.325625579861962,0.36632009012008127,16.839356623442757,0.4478910931431236,15.109000281818032,0.39989483218176813,1.046979795450897,0.0008828285538566465,1.0461971661440332,0.0008058040673001855,1.046728718472295,0.0008987208334148472
10.708441784872202,0.36996938659019196,17.475678164098365,0.4513306947063916,15.678419385325231,0.41736077873060035,1.0486797270846397,0.0009103712202347026,1.048018208975918,0.0008229010814488229,1.0482277837605165,0.0008957740716071539
11.013058636750655,0.374993323650249,18.056335888160064,0.4498765591915485,16.228085887126166,0.43256996648508045,1.0504491737073063,0.0009249935881406601,1.0495980062609815,0.0008656163924982712,1.049744479865009,0.0009359767034780703
11.416510098588592,0.3846321455364589,18.58309743128998,0.45691760901749967,16.761449507156453,0.44299192945048477,1.0519708593885335,0.0009466280643632319,1.0510820322848167,0.0008817869771711155,1.0512660206142916,0.0009685498248039948
11.807028319792925,0.3915824211738741,19.058422771065487,0.4531066523333519,17.295003678416716,0.4615012770916248,1.0534884546864738,0.0009281177500672153,1.0529195296473268,0.0008606055581347109,1.0527883099530104,0.0009786601231738124
12.204175820456946,0.3933797562595667,19.645750940374036,0.46508167603790146,17.769307078831847,0.46167908028965604,1.0553153182176098,0.0009428988460870947,1.0545181696761607,0.0008883994617401179,1.054646294663157,0.001001421384084063
12.60202084147843,0.40145322074027406,20.09551450776109,0.47584650649075033,18.251495823313363,0.46886713370640404,1.057085269491712,0.0009555518652067761,1.0564488126074478,0.0009053827292534715,1.0562513179160857,0.0010203423201954858
12.942428182500263,0.4014863162641511,20.626455482905435,0.4745848279292379,18.740658089034483,0.47165753697203655,1.0584122487617547,0.0010015043581753534,1.0579975034386384,0.0009309376425251004,1.0578636571332591,0.001039668644886437
13.226044537381538,0.40151759497737466,21.202272089393134,0.4870117322697108,19.18210286288247,0.4840913427031414,1.059967863285302,0.0010190670368281176,1.0593887698334934,0.0009600221229118863,1.059515546856847,0.0010562998215740247
13.61199995424293,0.41030212025256924,21.691842347159753,0.4786928448192875,19.72203357797648,0.49010750023251387,1.061884742757167,0.0009980775577904982,1.0611126737559886,0.0009717551053860611,1.0613113918793289,0.0010839884135081094
13.854692115722804,0.4111020835575657,22.328916916071794,0.48418428936387015,20.136026283415337,0.5071560119232694,1.0634608171030484,0.0010340078398943483,1.062447424563686,0.000991670085849462,1.0628400813268806,0.0010803881201533545
14.214657203951111,0.41763223767254437,22.976941938761446,0.4902141045772343,20.734544590901706,0.5172955956931922,1.0651686631707715,0.0010371558586304312,1.0642633799218586,0.0010383345481677492,1.0647206688632105,0.0011111250776327834
14.521346899859394,0.4296714688290752,23.634929382480028,0.49999718043031993,21.315935286680123,0.5124201170404625,1.066920874955336,0.0010477860686643112,1.0661390960915125,0.0010267136848329955,1.0661973458036411,0.0011090713247770318
14.78292582223283,0.44135407469370247,24.235988446512703,0.5093880255003844,21.829924195427225,0.5147016044110853,1.0686107773728772,0.0010481109450924651,1.0676687449461095,0.001069808829324709,1.06795728007566,0.0011275568675864944
15.185615976856054,0.4392687472544228,24.74161296344731,0.5125120968209383,22.369144887975377,0.5208194772202035,1.070251652064111,0.0010853480187660502,1.0696113242279572,0.0011083430158893715,1.0696982724932018,0.0011663997606569394
15.461690239224618,0.43724911611164613,25.238282212183204,0.5120004263411733,22.973581171767623,0.5244317436665762,1.0714839676817558,0.0010749885764924337,1.0708494884702104,0.0011236121107595014,1.070990680436899,0.0011826347087443437
15.741559294593044,0.4460737211644639,25.73946820204139,0.5288509250336015,23.402992287160444,0.5286062576411049,1.0721059265744401,0.0010998966724231447,1.0720644828646781,0.0011221259441155616,1.0723233723031025,0.0011895108266842165
16.01081695069297,0.45899953177497266,26.27834244921624,0.5355608118118079,23.793682988182994,0.5346082817960465,1.0724130009204018,0.0011215056767067775,1.0727741443781698,0.0011263607179079476,1.0729890593534885,0.0011821205630659964
16.273933203019627,0.4668632938989673,26.679355179007835,0.5487902090707611,24.34341800030063,0.5531140751847518,1.0726373089932315,0.0011292934215855568,1.073305158207649,0.0011256610805075759,1.0735883912469972,0.001178861696742775
16.54519755622256,0.47965241950353615,27.07390052345428,0.5586053421944045,24.687768149931575,0.5515666802952016,1.0728030614044424,0.00113404048694705,1.073847434258113,0.0011217141635522776,1.0739746707168394,0.001172667131525409
16.8269813660126,0.4996046056554531,27.52800005956875,0.5688247315237913,24.924559424167597,0.5701645027718837,1.0729583922133308,0.0011414879948045016,1.0742187611444793,0.0011216675740934288,1.0742773218633166,0.0011742034638526331
17.090715578222557,0.5197413605415061,27.922554545550206,0.5740675944364226,25.193568385559615,0.5785447727795244,1.073088997784603,0.0011422605571168682,1.0745127382368735,0.0011180037342491966,1.074465071962325,0.0011779382373498506
17.287880388386768,0.5380926859513027,28.43133299931086,0.5864251259387732,25.50737908083211,0.5860992950716826,1.0731608442408247,0.0011455515401906388,1.07476678099961,0.0011194773717714804,1.0747449260670339,0.0011739638748635682
17.493105492323362,0.5586351295327403,28.97086182457763,0.5953281682535727,25.840229872373758,0.6044878764891672,1.0731990961841504,0.0011481833617298666,1.0749674537162948,0.0011186144427103603,1.0749250844929066,0.0011787978288510228
17.703447112907714,0.5793971347166014,29.54028615678802,0.6241829496813772,26.16424019830242,0.6200111204894966,1.0732954170350588,0.0011492078326625947,1.075128207369067,0.0011174075289013903,1.0750663482404847,0.0011791568963049317
17.883760822736573,0.5977886383624765,29.946488938974458,0.6346441324415528,26.484789773247464,0.6354170086464266,1.0734266027657662,0.0011557221218542052,1.075241861349423,0.0011182994272502264,1.0752111295822333,0.0011817517934135573
18.0938959258816,0.6226521201655435,30.38320550020142,0.6501964403588046,26.764482340132915,0.6460591885424679,1.0734991790791804,0.0011591785450688723,1.0753426885474335,0.001118995295053301,1.0753329835109229,0.0011831264931004102
18.274604697095906,0.6374830593692488,30.745571785693024,0.657272700714641,27.11735402078014,0.6607362969483551,1.0736080908552514,0.0011611652947245263,1.075420637277049,0.0011185080334662604,1.0754388934878256,0.001181450634837485
18.437435322556734,0.6568539391174978,31.10064301579301,0.662837859604559,27.438869013954733,0.6626957345114964,1.073709334658733,0.0011663807603853288,1.0754971369650987,0.0011173876694459885,1.0755114395624406,0.0011809566338907328
18.638084424039743,0.6827139257595752,31.509019459942643,0.6811995455473238,27.62893820293717,0.6755670236258838,1.0737400696944925,0.0011676277124707387,1.0755734991164767,0.00111845957685581,1.0755740531732605,0.0011806176885372668
18.792587390420994,0.7047058745389185,32.050125016873956,0.7250764410233356,27.890504446259307,0.6780207303769105,1.0737596092195034,0.0011689208129729758,1.075625372689677,0.0011180942969281345,1.075644748990688,0.0011795563442671335
18.98265881856422,0.7307998533154331,32.480040826349615,0.7429505257050066,28.26190092719899,0.6883826209598872,1.0738221257045186,0.0011713960117622827,1.0756708210686292,0.0011176382078881006,1.075707597382685,0.0011786336961933745
19.121562605777157,0.7521723861427273,32.883999691813145,0.762174996437155,28.46647418047378,0.688626296121998,1.0738728783990676,0.0011713466319806197,1.0757166054883995,0.0011180894142074531,1.0757521007617952,0.001179086728099547
19.278380613840735,0.7766813086584556,33.31775929357748,0.7872324547997199,28.739958836851002,0.696978456741739,1.0738970330218867,0.0011705891617991991,1.075757257583082,0.0011181250545744985,1.0758002034885878,0.0011789225251447263
19.460035721959727,0.7975476728208697,33.689567161943344,0.804750118255102,29.00555507233024,0.7119030190133177,1.0739618554245116,0.0011690016159373296,1.0757923474417248,0.001118999250605432,1.0758385816881624,0.0011791185798676114
19.602148464189227,0.8167886867619368,34.05535575546019,0.8251148834806841,29.292810595705078,0.7256438244637485,1.074010334416225,0.0011703308036826025,1.0758235994884284,0.0011188077138911882,1.0758802549574966,0.001179357359626393
19.801835041488186,0.8419349897295375,34.42004445317211,0.8311019439821354,29.513003211768687,0.7366760199275028,1.074060459817897,0.0011728001660991898,1.075857834860221,0.0011187826195943797,1.0759114351671593,0.0011797236427126428
19.928632905082747,0.861217179992357,34.87789839866422,0.8554625819336252,29.6495392908662,0.738987646727037,1.0740989572770934,0.0011743151450139305,1.0758845920493691,0.0011187704905738353,1.0759418320353906,0.0011800296083996024
