TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se,TS-Thinness_cumregret_mean,TS-Thinness_cumregret_se,TS-ThinnessDirected_cumregret_mean,TS-ThinnessDirected_cumregret_se,TS-Bayes_thinnesses_mean,TS-Bayes_thinnesses_se,TS-Freq_thinnesses_mean,TS-Freq_thinnesses_se,TS-Improved_thinnesses_mean,TS-Improved_thinnesses_se,TS-Thinness_thinnesses_mean,TS-Thinness_thinnesses_se,TS-ThinnessDirected_thinnesses_mean,TS-ThinnessDirected_thinnesses_se
248.1434655163714,57.34425935555815,230.03741597175258,21.60548260728256,225.49638407082216,55.23235699709597,243.39919052797558,56.78684356912988,243.64134132561307,56.28232715119394,1.067456588368276,0.0012261408531785746,1.0709871075389068,0.0015976772464968987,1.0717192460974416,0.0016693491468991876,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
248.56421978309623,57.48606979599175,230.25149440059832,21.61227066162082,225.80458742137571,55.35227313714178,243.8199447947004,56.928618129869406,244.06209559233793,56.424120396655226,1.067456588368276,0.0012261408531785746,1.0709871338629597,0.0015976798308723749,1.071719348610492,0.001669363777877106,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
248.98497404982103,57.62788069245081,230.66848893119186,21.685900825198537,226.1127907719293,55.47224819971481,244.24069906142518,57.07039332937661,244.48284985906275,56.565914192913574,1.067456588368276,0.0012261408531785746,1.070987162753379,0.0015976769918715527,1.0717194453946084,0.0016693775929279198,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
249.4057283165459,57.76969204157698,230.8926448553262,21.699994940403972,226.48539432701014,55.611774548283236,244.6614533281501,57.21216916290274,244.90360412578758,56.70770853583723,1.067456588368276,0.0012261408531785746,1.070987193212114,0.0015976787999286092,1.0717194467465148,0.0016693777109179537,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
249.82648258327066,57.91150384004488,231.1889052393267,21.76043232034833,226.85799788209093,55.75130518244536,245.08220759487486,57.35394562574607,245.32435839251238,56.849503421335726,1.067456588368276,0.0012261408531785746,1.0709872279297923,0.0015976780101591035,1.071719448089202,0.0016693778280959157,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
250.24723684999555,58.05331608456152,231.45941708167646,21.815503604825288,227.16620123264448,55.871333620114115,245.50296186159966,57.49572271325116,245.7451126592372,56.99129884535925,1.067456588368276,0.0012261408531785746,1.0709872537478093,0.001597679437961434,1.0717195395979588,0.0016693908924098352,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
250.66799111672032,58.19512877186613,231.6716402900759,21.822895657021164,227.53880478772535,56.010865930397124,245.9237161283245,57.637500420808344,246.16586692596206,57.13309480389822,1.067456588368276,0.0012261408531785746,1.0709872717601527,0.0015976788686429995,1.0717195409224893,0.0016693910080103614,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
251.08874538344517,58.33694189872948,231.86162528087394,21.872052170115374,227.91140834280614,56.15040246618455,246.34447039504934,57.77927874385324,246.5866211926869,57.2748912929827,1.067456588368276,0.0012261408531785746,1.070987288078967,0.0015976792683275007,1.0717195422380847,0.0016693911228240243,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
251.50949965016997,58.47875546195379,232.3634143002962,21.967584440273054,228.28401189788696,56.28994319605274,246.76522466177417,57.921057677866074,247.00737545941166,57.41668830868202,1.067456588368276,0.0012261408531785746,1.0709873095813234,0.001597677227355745,1.0717195435448343,0.0016693912368704253,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
251.9302539168948,58.62056945837211,232.56870467080563,21.977035711969325,228.5922152484405,56.41002141116145,247.18597892849897,58.06283721837126,247.42812972613652,57.558485847104144,1.067456588368276,0.0012261408531785746,1.070987330056115,0.0015976776417256807,1.0717196301916025,0.001669403609450181,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
252.35100818361963,58.76238388484812,232.80789119674841,21.99546387376254,228.96481880352135,56.54956360710298,247.60673319522374,58.204617360936716,247.84888399286132,57.70028390439534,1.067456588368276,0.0012261408531785746,1.0709873395818503,0.0015976779587834756,1.07171963148092,0.0016694037219752338,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
252.77176245034443,58.90419873827568,232.9105801366623,21.983216942102644,229.27302215407494,56.66969612783852,248.02748746194865,58.34639810117351,248.26963825958615,57.84208247673963,1.067456588368276,0.0012261408531785746,1.070987362197006,0.0015976794215998957,1.0717197136614094,0.0016694154579339792,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
253.19251671706928,59.04601401557847,233.15403480405536,21.98819285183275,229.64562570915572,56.809239639458305,248.44824172867342,58.48817943473521,248.69039252631097,57.98388156035838,1.067456588368276,0.0012261408531785746,1.0709873868766577,0.0015976822091887245,1.0717197149336402,0.0016694155689629504,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
253.61327098379405,59.18782971370965,233.44454749698406,22.063214855799572,230.0182292642365,56.94878726245187,248.86899599539825,58.62996135731741,249.11114679303577,58.12568115150973,1.067456588368276,0.0012261408531785746,1.0709873954390239,0.0015976822167287122,1.071719716197458,0.0016694156792582734,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
254.03402525051894,59.329645829651454,233.7628223702683,22.12507755007772,230.39083281931738,57.0883389666695,249.28975026212305,58.77174386465721,249.53190105976063,58.26748124648832,1.067456588368276,0.0012261408531785746,1.0709874232883783,0.0015976825054221432,1.0717197174529387,0.0016694157888311493,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
254.4547795172437,59.471462360415025,234.02217227245984,22.132475008978094,230.69903616987094,57.20851930167429,249.71050452884793,58.91352695253273,249.95265532648546,58.40928184162475,1.067456588368276,0.0012261408531785746,1.0709874428819732,0.0015976792555882043,1.0717197954899496,0.00166942693485642,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
254.87553378396856,59.613279303039775,234.29461895080067,22.204421547902864,231.07163972495178,57.3480721266648,250.13125879557273,59.055310616762654,250.37340959321023,58.55108293328513,1.067456588368276,0.0012261408531785746,1.070987458168586,0.0015976799239827272,1.0717197967290157,0.001669427042989287,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
255.29628805069336,59.75509665459334,234.65451271769294,22.30828430675283,231.37984307550533,57.46830531551071,250.55201306229756,59.19709485320566,250.79416385993508,58.692884517870645,1.067456588368276,0.0012261408531785746,1.0709874917519673,0.0015976809924179976,1.0717198709452234,0.0016694376439580414,1.0700625065707474,0.001459783848552401,1.0709345067731035,0.0011231714592577226
