TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,OFUL_cumregret_mean,OFUL_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se
0.4988087602827199,0.06133021548741018,0.5471600750442815,0.06239178678208157,0.45695913552792616,0.059183993974053065,0.5016430433983384,0.0591626071816484
0.8931036555123834,0.0831361729961264,1.0005917416250112,0.07906733935980685,0.9888764224192479,0.0791619697107102,1.0363631399920727,0.08487111941863199
1.3535537870016068,0.10601965378446375,1.5559168213486516,0.1077386031095888,1.4987040961909273,0.10584153795591707,1.5177384462706425,0.11240376304785334
1.7838983632516277,0.12228855742947406,2.0398283185699633,0.11106099464305506,1.9782326420457246,0.11355664646873612,2.006225481567533,0.12506920975779318
2.305448489990114,0.131389958422036,2.5219725557014536,0.12230685505558063,2.438707324676995,0.12679360363410458,2.5547989163646414,0.14046348684894955
2.8044946123720265,0.14124161398380047,3.055364486122626,0.14444776587715577,3.0245394848756564,0.13240708184379904,3.1901165326261762,0.15198464998646435
3.31427417837092,0.15126661044702022,3.571559191137483,0.16754758891937485,3.5836636426456634,0.14557654472146814,3.7070843858682405,0.17001406758401108
3.9035142353300483,0.16096290032768637,4.100999379019251,0.178214219831809,4.103239389034818,0.15572756279516062,4.309231332070177,0.17266002119230073
4.486356913844952,0.17278468030199057,4.577159056819695,0.19682745101631663,4.606542052960692,0.16541517763274366,4.876777412600094,0.18726081775341522
4.995645135526986,0.18495626364443776,5.165064030496959,0.20518356929221324,5.067981206437554,0.17066812296514974,5.292997315129972,0.19040208768406905
5.435527195216862,0.18609775285862556,5.723870157131503,0.21018385270800907,5.5756345378091545,0.18374493719749127,5.929523957825021,0.20208239158884084
5.82802256838105,0.18694501241808778,6.196265272665727,0.21409727311972357,5.9908890033467905,0.1824634980180943,6.374416932402616,0.2082554916258071
6.275955144353738,0.19868809469466767,6.600633941079984,0.22252083905976716,6.406005571744869,0.19239601002197762,6.772373830791618,0.21077939560464096
6.629372804427833,0.2029606359917611,6.981153470926724,0.2270903012516545,6.854250532064785,0.19586939981244733,7.1277527209946445,0.21301681206691958
7.171559035247255,0.2179083347634008,7.521791107861703,0.23646767259565607,7.38047906446056,0.19902076165050656,7.714367510697767,0.23060963661407397
7.727914155427384,0.22673781327915976,8.024504341110191,0.24186935411499497,7.86585788993369,0.2015654582372761,8.11298218180527,0.23779175064909336
8.140830580028515,0.22922842217370273,8.544377137535918,0.24855637398696145,8.395335516407208,0.20542026671857788,8.541724778827316,0.24058338450293457
8.664199849467929,0.24153692110592737,9.065521641651538,0.261974902183036,8.957754493910931,0.21318050914569342,9.048952857725226,0.25202371677154517
9.242821867145373,0.250017316786595,9.58751360458324,0.26712867637710974,9.452716890863218,0.2243994067873295,9.521021570234742,0.2580415782847264
9.881212546592145,0.25233143469961256,10.128081887978484,0.2775926274170641,10.025954562360528,0.2497039701451503,10.04968209956086,0.25264400023012346
10.427460549437603,0.2664267100152167,10.629044351319612,0.28289648039912246,10.43317422652545,0.24920463015818412,10.512874342889841,0.2623478764975311
10.916846875472707,0.2736033302641298,11.097391603646836,0.28336935708595967,10.922111678047207,0.25509156562913154,11.108787205973988,0.27501548745380167
11.3276963563701,0.2804913712942812,11.583940700109665,0.29254147651125334,11.364715053598024,0.2559785228504162,11.548727871549593,0.2758169898002327
11.810759103197514,0.28913037282488313,11.963103979370153,0.2988957609060852,11.81766749387595,0.26013505489629085,11.982133624628888,0.281982535371893
12.250560908530296,0.2897607050367432,12.414043805673908,0.3049751896863066,12.28452012607829,0.2669043531240941,12.468213587730565,0.28924983631386125
12.745512684171196,0.28296102687451086,12.837649585514926,0.3071349658128665,12.710052040946126,0.2703104105366841,12.926334599021956,0.2860809610705295
13.170306781967922,0.2891384867814186,13.41146062616884,0.3059287507794987,13.141937079277257,0.27290159692392724,13.43969137261687,0.2987433952878161
13.598079666795524,0.28884994463748026,13.888731406621021,0.30455710002694114,13.618424076791655,0.28414421227386916,13.890406471889404,0.3033207548425755
14.10082575589685,0.29172536603804405,14.391845992345488,0.3155280887721801,14.206363744790263,0.28840675651334075,14.399464910772183,0.3037861788033039
14.6414335376538,0.2983022869677664,14.8647028632767,0.32125597526079597,14.691151365337042,0.2842020027090094,14.807940978340804,0.3123326366468061
15.110593941517974,0.30824836496654934,15.337992054724946,0.31758017527280646,15.122861145691838,0.29441699017934775,15.309596635456032,0.3173386236715802
15.598240510403093,0.3137188086960439,15.807634574078742,0.32037046193484864,15.710714552899034,0.29461105694363093,15.82187962667739,0.324371035878497
16.105433973552532,0.316280737069433,16.26768659565115,0.3248619309243465,16.17174576050614,0.30293956352671975,16.325137813144305,0.3198305036221043
16.733523525697812,0.31876179844734537,16.698539480265246,0.32078609347770487,16.720484068522076,0.30877698985804974,16.787594408267356,0.32040673201964154
17.222341259466244,0.31167742010071303,17.173963462080692,0.3342892135416558,17.259702582234887,0.3130909481257476,17.370095913235538,0.33385876117485647
17.610239425696143,0.31595673026537424,17.69194391659538,0.3381376991533218,17.780583865815657,0.32759931800879205,17.83999954544297,0.33874653310384917
18.041706735743425,0.32418201949170256,18.23863700976722,0.33932756331592906,18.23935762203477,0.32664449904251447,18.334746495426252,0.34141035507859724
18.596422904093796,0.32629403148895014,18.71929205853156,0.3474239416797957,18.709893810143704,0.32157774828623453,18.7220642430663,0.345611361242558
19.05576933941243,0.3341239955864365,19.19452529430605,0.3541244180543723,19.1389287346806,0.3222608157196818,19.18912922337896,0.3461636944935986
19.50384791983275,0.3411283514329292,19.70680543900445,0.36074046839022383,19.55485748904573,0.3246590399677994,19.571053621200907,0.35158894995083256
19.969334301832916,0.3420311924881324,20.169052882473114,0.3612463653545129,20.03329024494891,0.33503832627103464,20.118596050794725,0.3537089863341124
20.541172134461952,0.34061253042162953,20.646124825384533,0.36791152653897635,20.46900872429311,0.34305484238179923,20.67711037370527,0.35958313266400116
20.9574631010878,0.3374314383308714,21.070558667388863,0.3700484020055331,20.99714524859917,0.34123127622805244,21.09217203431977,0.3569729190906045
21.565155041141583,0.34629059150137603,21.47881607966755,0.37810339470065074,21.5090113288735,0.3415202446533495,21.621575421903803,0.3571913367335659
22.01538476752194,0.3458097509003699,21.94496150921573,0.3840001763784243,21.974604274500866,0.34143523539937354,22.014721017170668,0.36306450744065066
22.58121275014232,0.352348491311612,22.449450218932565,0.3820014925741074,22.51556532897116,0.346267724920832,22.542903373101403,0.3603880381603478
