TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,OFUL_cumregret_mean,OFUL_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se,TS-Bayes_thinnesses_mean,TS-Bayes_thinnesses_se,OFUL_thinnesses_mean,OFUL_thinnesses_se,TS-Freq_thinnesses_mean,TS-Freq_thinnesses_se,TS-Improved_thinnesses_mean,TS-Improved_thinnesses_se
0.4988087602827199,0.06133021548741018,0.5471600750442815,0.06239178678208157,0.45695913552792616,0.059183993974053065,0.5016430433983384,0.0591626071816484,1.0000185724518982,1.745773734610603e-07,1.0000200506035752,1.1578863669582368e-07,1.000018897085974,1.6077748966495722e-07,1.0000187452957001,1.6536796838447103e-07
0.8931036555123834,0.0831361729961264,1.0005917416250112,0.07906733935980685,0.9888764224192479,0.0791619697107102,1.0363631399920727,0.08487111941863199,1.0000367961575791,2.5977470850507493e-07,1.0000398918230167,1.702016804293035e-07,1.0000371193575794,2.3982327810300674e-07,1.0000372484903688,2.3845470039244495e-07
1.3535537870016068,0.10601965378446375,1.5559168213486516,0.1077386031095888,1.4987040961909273,0.10584153795591707,1.5177384462706425,0.11240376304785334,1.0000554179264292,3.1020802378399384e-07,1.0000598667726237,2.3805706474789049e-07,1.0000555845751373,3.2219270714084345e-07,1.0000556009448376,2.7155370926037155e-07
1.7838983632516277,0.12228855742947406,2.0398283185699633,0.11106099464305506,1.9782326420457246,0.11355664646873612,2.006225481567533,0.12506920975779318,1.0000736186464485,3.4580035128525946e-07,1.0000797154803354,2.6830183385840724e-07,1.0000740970642303,3.586839406056888e-07,1.0000740368041872,3.130340280875768e-07
2.305448489990114,0.131389958422036,2.5219725557014536,0.12230685505558063,2.438707324676995,0.12679360363410458,2.5547989163646414,0.14046348684894955,1.000092106411476,3.691134991871219e-07,1.0000998272402477,3.1198676600123984e-07,1.000092658907157,3.9613598934278323e-07,1.0000924508702385,3.7693098502892427e-07
2.8044946123720265,0.14124161398380047,3.055364486122626,0.14444776587715577,3.0245394848756564,0.13240708184379904,3.1901165326261762,0.15198464998646435,1.0001106992089261,4.0217043433978604e-07,1.000119825428211,3.4438401298171115e-07,1.0001112972835542,4.185892590101904e-07,1.0001109271706259,4.3141194083300377e-07
3.31427417837092,0.15126661044702022,3.571559191137483,0.16754758891937485,3.5836636426456634,0.14557654472146814,3.7070843858682405,0.17001406758401108,1.0001291341115894,4.358905401383712e-07,1.000139650321862,3.9001002716339157e-07,1.0001299859606316,4.579307150225387e-07,1.0001295563467922,4.71032519493792e-07
3.9035142353300483,0.16096290032768637,4.100999379019251,0.178214219831809,4.103239389034818,0.15572756279516062,4.309231332070177,0.17266002119230073,1.0001474384634585,4.4581820881468864e-07,1.0001596434831164,4.2627392870279586e-07,1.0001482074339652,5.088181747867469e-07,1.0001475948691365,4.7561942772356594e-07
4.486356913844952,0.17278468030199057,4.577159056819695,0.19682745101631663,4.606542052960692,0.16541517763274366,4.876777412600094,0.18726081775341522,1.0001658347108449,5.052482119123388e-07,1.0001797627321987,4.57436745574657e-07,1.0001668505570784,5.506354067328593e-07,1.0001662557614102,5.176922217010296e-07
4.995645135526986,0.18495626364443776,5.165064030496959,0.20518356929221324,5.067981206437554,0.17066812296514974,5.292997315129972,0.19040208768406905,1.000184121638999,5.650872916727732e-07,1.0001997149095578,4.7628142744717645e-07,1.0001855862994635,5.777804103104723e-07,1.000184782036837,5.467924915442309e-07
