TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.06931615619265157,0.032227922407126436,5.103456311310492,0.7408503627287125,0.26094700294968415,0.10655099226319313
0.08434829057147546,0.03378478284415622,9.597637078359723,0.9777222076258149,0.9915911361865188,0.21807470377284818
0.1751495338166354,0.05234783515142249,12.932796936847462,1.162428131764503,1.9957193400223037,0.31612993123967653
0.2851908235135344,0.07670059347227508,16.63631016742094,1.3471079547246907,2.437503521501229,0.387091674175179
0.3703638209874157,0.08683940512048607,20.816687192997218,1.5055516544617062,3.1928329743378976,0.4471297045189163
0.4085514077546721,0.08862980291966063,25.19617672819168,1.6322331998677178,4.179902934565225,0.5441104164108891
0.4085514077546721,0.08862980291966063,29.780027548961648,1.8426424808651742,4.762659014144347,0.5651855226289786
0.41903225452091164,0.08864604674089381,34.04748910690755,1.9682964812092694,5.389446631728585,0.5708340650537461
0.44095154990192226,0.09325169046573673,37.21975115467408,1.9824462055957532,6.28508538675032,0.6117271567227643
0.5106111814785369,0.10155456373903546,40.39958723833207,2.08993811989988,7.016085533602178,0.6503994164842384
0.5513752462485213,0.10450293580338316,43.83129977589838,2.1606434467733773,7.5460829764476856,0.7133336908877751
0.5651880632784468,0.10417945226885458,46.68683907934619,2.231452083577222,8.246049720701349,0.7501408537260275
0.6000851740766804,0.10730138229017414,50.00174571085777,2.2564514553217405,8.888020626628874,0.7452063857306203
0.6906033027068668,0.11307970540246046,54.261879487377044,2.297180921451107,9.726400117402418,0.8194412454834501
0.7272886103402604,0.11322160806204593,58.70789905861434,2.352613149203134,10.336793702020486,0.8595893397451715
0.748316101903796,0.11422731771312715,62.4494799446853,2.4462206612546464,11.200293164565014,0.8787737933009665
0.7539707034911047,0.11449053372838756,66.20759714855484,2.597537587764329,11.390727714943367,0.892205304453587
0.8244903467305665,0.11593496104618975,69.27420750183694,2.6030062859901273,11.953955362042189,0.9198127425989373
0.855189434448554,0.11512019440340945,71.75215875891018,2.6504474420943067,12.76117293791472,0.9722342068928158
0.8881271681135812,0.11847784734717674,76.01065929869874,2.835644200560246,13.278528173357644,0.9944422949572417
0.9312337740577854,0.12312337886471603,79.37704000864623,2.8815212379112927,13.954823427224083,1.0310894716958883
0.9409641563021366,0.12424214334577774,83.19982233059363,2.940670493614224,14.618059440281165,1.066099055722947
0.9629449210300804,0.12465649695310273,87.33459080760024,2.9862294548505894,14.943183267361764,1.0812393391951762
1.0177643420039366,0.1256634373010193,91.10141060662849,3.1777485629325053,15.367364158006705,1.1116288669014263
1.0698016231783687,0.12786235779140234,94.96494084345244,3.190058828148811,15.777294346024357,1.1359640166674578
1.1252233920078007,0.13030310791953142,98.98237477956887,3.1481522691514874,16.376949753567484,1.192831564863269
1.1820517404858593,0.13182678372832987,102.82164642214741,3.311527768782463,16.838107649464067,1.1957180488507322
1.244203047382494,0.13412783440514656,106.42399012576789,3.382131994418597,17.13269890528985,1.208290558204749
1.3150290507745455,0.1457055745391855,111.76726555832221,3.463626754786438,17.712302573620534,1.2209430424236147
1.3353394511400238,0.1461529475928155,116.42655180852842,3.5520420658149927,18.154020616228582,1.2182324928431332
1.4075138927905417,0.15737735597835054,121.49444790102021,3.7577782669882622,18.795023069290085,1.2222205156842618
1.4966789037318362,0.15881274885349092,125.65477377691313,3.866031137977619,19.522071095163238,1.2480401467921165
1.5197860268303316,0.15954870918059263,128.5464333303017,3.8649980221227755,20.231144714770043,1.2296063262691586
1.5449415298441653,0.16109654378044058,132.7246575932865,3.7939947386098396,21.050542429235534,1.223936465487906
1.599688479015975,0.16399728049350565,137.13381818706762,3.9461856958180968,21.500622007709758,1.2219918161621985
1.6059828913827072,0.16349467257523811,139.22955307299134,3.9185951965104833,22.27533668749308,1.2302781979629787
1.6218863416889802,0.16253119905254004,143.26791736367093,3.947874625020709,22.968224957794455,1.3109849904970678
1.6866877172715773,0.16424096731216528,148.33098118350514,3.994297549636345,23.691246252484166,1.3760045681991855
1.7071326492059702,0.16628774843048558,152.1021832103022,4.014416444416742,23.972251747811992,1.3762509451222424
1.7635794159354805,0.16986043446854757,154.69819639406293,4.10924852490793,24.997372658691557,1.4082359290102475
1.841838119447533,0.17190189695611854,159.05747525089615,4.181487358520844,25.626180502888552,1.4273889205938688
1.9008249563150441,0.1786240348625354,162.21751502654152,4.217205209159148,26.592297552761647,1.4342879843253502
1.949960138511283,0.18099478739592234,166.36102839422875,4.222130564900917,27.753797884897466,1.4640805157533054
1.9576253224078406,0.18184068265638362,170.30479409796044,4.326539638355267,28.362897464233047,1.4697564391665743
1.9802308478370758,0.18130173849629339,173.89655954233865,4.419434698976282,28.91614815137214,1.4786384099055825
2.0560920874700774,0.18719858185758845,177.04552009431976,4.410449659479901,29.285306038585464,1.498677412665394
2.072129313732961,0.1885035106872972,180.52932109696997,4.393089896006721,29.597123037447233,1.5066856871161454
2.1411044854306054,0.19298009078596215,183.6764459081258,4.501628717379491,29.694068015868602,1.5145324839885619
2.1857697551927124,0.19892861393279082,186.39124649999695,4.490795575290732,29.895443690280608,1.5067419780493172
2.2273433850043465,0.2070078741899317,188.9522230557254,4.524727655446804,29.977614697516465,1.51218926771814
2.23143225957643,0.20723956602632856,191.4093838173269,4.6370984615132755,30.11189132524114,1.5259292806598859
2.245828327505207,0.2078716122700247,192.54359487155133,4.7418338697381675,30.277748971811764,1.5246563655916066
2.2843738622369516,0.20982457038986507,194.6503811966514,4.819129609328952,30.36616887778303,1.521431841344249
2.322252258217502,0.2139514645943484,196.07083821682278,4.9023459454198575,30.389813112542797,1.5199786909787978
2.342540361288862,0.2158968446491465,198.53313904661707,5.00654724944555,30.50675496938231,1.523238376724708
2.3466292358609455,0.2162851005449257,199.93904642918568,5.107733132756894,30.82790807655294,1.536348195715975
2.3490341434484447,0.21664860418237605,201.66064435505453,5.160454328258529,31.018339521147926,1.535059431059093
2.3507181104330295,0.21671205995270035,203.34686879900153,5.182616852134028,31.099687168618367,1.5445164476777282
2.3762475381819557,0.21906948558051095,204.5946332888248,5.185408670457184,31.2681355969027,1.5645577829298347
2.394876095018424,0.2220064156568278,205.61015627675002,5.224758682214517,31.320979981909076,1.5670744428753052
2.3972810026059226,0.22243410158356833,207.139613769121,5.245253233365728,31.401855999918098,1.5738107983786167
2.399685910193422,0.22288691676003555,208.70434156068274,5.294416772166197,31.482251785051666,1.5769569892257917
2.4037747847655053,0.22346067560723415,209.73603218033202,5.293028341393748,31.631975826565345,1.5799736482106927
2.407863659337589,0.22407107007784674,211.15506762284468,5.338429647727663,31.866324094354425,1.5724621001917976
2.410268566925088,0.22459748533028526,212.89798205572228,5.3971417727652415,31.98400927459404,1.5819145336710647
2.42737354847999,0.22733791244370577,213.9805137341091,5.429681555828086,32.02704488744415,1.5817372363545397
2.4297784560674884,0.2279059730214743,215.00725991448763,5.462699184509299,32.2286017111521,1.5940387581828175
2.432183363654987,0.22849793391730414,216.09516618428574,5.542728229416866,32.36158308638493,1.5982332967168158
2.440504727134763,0.22914268008773317,217.05221449456906,5.604581338952141,32.404794222553136,1.5987477023322383
2.442909634722261,0.22978117412089022,218.120408023956,5.625017200517091,32.615669715745916,1.6001004899300022
2.458107448364802,0.2307293117170486,218.78253856354007,5.627836138332527,32.70144612586924,1.6176168562430573
2.462171902187193,0.23154749053495105,219.19019701472908,5.633415866066269,32.77171395500611,1.627128703592595
2.466260776759277,0.2323896077915232,219.89186172092118,5.654391315352443,32.82296145542094,1.6287601714895057
2.4703496513313605,0.2332652873209086,220.44953449230303,5.675852619616721,32.97991689763414,1.6187219679427074
2.4762416864739443,0.23338405001353132,221.9320532216148,5.773771503106391,33.021666317406286,1.617734815177334
2.4921336230729443,0.23776013252718198,222.6650975255507,5.789502080963646,33.051442497234746,1.6200057347515433
2.4945385306604426,0.23849279324368228,223.21162345502617,5.795152864004338,33.18657416500443,1.6182423964000998
2.504051756771815,0.24132776462327982,224.482966012048,5.880685188552436,33.21155701157884,1.6184665775677445
2.513564982883187,0.2443589580340184,225.1264927520789,5.886792020241577,33.48949418285345,1.665854511671315
2.517629436705578,0.24528800110989593,226.19150579598437,5.963270968997226,33.69147780138242,1.6587596001002962
2.5217183112776618,0.24623946372972325,226.7237243506718,5.996721046720642,33.880320450860964,1.651997922186067
2.525950800185353,0.2462789217765002,227.48033688134677,6.058250132432578,33.98966205635772,1.6569053803141083
2.525950800185353,0.2462789217765002,228.16382275437454,6.092995880692349,34.0273528638639,1.6549445356414718
2.525950800185353,0.2462789217765002,228.48725069252967,6.089103223470204,34.057661404950785,1.654930040431403
2.530015254007744,0.24725720465631063,229.05336773387882,6.085426102233721,34.10467107832149,1.6641916444079168
2.5342477429154355,0.24736822646054477,229.94954433360644,6.119147822143634,34.167594341096226,1.6741901250669085
2.5366526505029348,0.2482096476894735,230.74394707611944,6.157327480255418,34.19467958660059,1.6745571069409888
2.5390575580904335,0.2490714478037147,231.7742428207794,6.186752964619312,34.23271632456507,1.6749367281941958
2.547615486155547,0.24991647106806347,232.36187281765456,6.247046272350539,34.36661443594966,1.687615538740889
2.5500203937430457,0.2508179315753606,233.27904584957938,6.2878462773164046,34.47862494222354,1.7082692902173955
2.5751866887794046,0.2551786910892013,233.8589503793618,6.282319811508026,34.62347802750936,1.7216485578238134
2.5856542738391166,0.25786356264662713,234.5009980818379,6.333625294817374,34.706982172230276,1.7325717737701236
2.5873382408237013,0.2580234156428259,235.05449296217034,6.367521405338834,34.725447433950066,1.7328017688990196
2.5873382408237013,0.2580234156428259,236.14020047598945,6.43149047925862,34.9140589014216,1.7413473552919074
2.5932546967159773,0.25836075406330145,236.97805693930033,6.516419226790042,34.94147932897287,1.7433387276091845
2.606127189363188,0.26221615180396907,237.3946694150058,6.517936277028695,34.986272459754225,1.7470488923103111
2.614910807438315,0.2652625170933634,237.722680362978,6.515481133289209,35.10567255352353,1.7473711042214946
2.6165947744228997,0.26544841324138474,237.98550757081384,6.5168743819532455,35.14991167776927,1.7505152793592407
2.624916137902675,0.26675467597698177,238.41269199683416,6.54023320781396,35.27134097606393,1.7601500853820005
2.6290050124747584,0.26786272296635727,238.95976489061218,6.545072546198685,35.31218816407497,1.7628514275991651
2.6361133309986315,0.27006556034934437,239.90100428011806,6.629784029137292,35.40005553570764,1.7839138108964687
2.6361133309986315,0.27006556034934437,240.7074909314566,6.6710609904539755,35.42083031412404,1.7847408147056347
2.6361133309986315,0.27006556034934437,241.17281001128154,6.710721408595876,35.438245826004604,1.78621936809183
2.6361133309986315,0.27006556034934437,241.88125970008093,6.780350546513978,35.46455333175124,1.7885422222693153
2.640202205570715,0.2711904790676408,242.5418334297956,6.80040870086277,35.47829904677031,1.789076837684033
2.6418861725553002,0.271412946932401,242.86197313103753,6.813377599700683,35.49063570876218,1.7898091981435214
2.65475866520251,0.27577564406837735,243.26735119383676,6.848433624744819,35.50583352240472,1.7900551429815144
2.65475866520251,0.27577564406837735,243.7359666103617,6.87042774154391,35.57568135867169,1.7979600230419281
2.65475866520251,0.27577564406837735,244.43531565149542,6.91510250552758,35.57977023324377,1.7977573691446607
2.65475866520251,0.27577564406837735,244.96937770500267,6.96443336091652,35.61964407573168,1.801751901273374
2.6564426321870953,0.27601427506145754,245.77466294326248,7.035117881838978,35.642720033256126,1.802333107037408
2.6564426321870953,0.27601427506145754,246.46896542118114,7.120558292257715,35.65743718208579,1.8028920746487345
