TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,OFUL_cumregret_mean,OFUL_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se
0.2348732781493188,0.019307769886248567,0.2131483907582214,0.08573198492228744,0.15708844514438094,0.10549314315536155,0.1502531836087348,0.054819942761099055
0.45925641015720453,0.05844125347053091,0.27269481887899094,0.07234784626439934,0.29456231268570415,0.14065723972983302,0.29573145487007835,0.10487699772925821
0.5899287645608379,0.1301660821259358,0.4856310329964655,0.10996510002253831,0.43185429213362736,0.1609710458830696,0.4610570330399766,0.11600597345130331
0.7640858880329304,0.18649422443881927,0.6002542615812101,0.12900599235151902,0.6185937393060225,0.20927053040598353,0.5946270815381629,0.1177352558454275
0.8692476755647216,0.19692016801100767,0.7773885946632362,0.1542859169604869,0.8323631936220034,0.24473684644774116,0.7852716873833326,0.18109345579524044
1.1044786130515891,0.21483482226710793,1.0122777641385983,0.22230617226584026,1.026731723297561,0.31477706745785045,0.9835380424083942,0.2434173175313738
1.2139465871481883,0.22229140048242693,1.2122720570470968,0.3083782360314037,1.1936969760598897,0.3529950570681816,1.1693048434762834,0.27235356818762974
1.355482390052003,0.2538445274960619,1.3870649798377985,0.32240740701548687,1.2511295333121888,0.3621637091762219,1.2918280424526103,0.29342548765976606
1.4924919809790416,0.3055290031001544,1.56906359047998,0.3541529438845487,1.47056523721697,0.4302256810793381,1.4351056094941723,0.3610750065061071
1.7456832920492795,0.35141901130068864,1.7454091945914878,0.4135361168424751,1.7008343202153398,0.486370179671409,1.5827969706556455,0.36756202922461034
1.8680512610584095,0.36630401668796403,1.8394065548174199,0.3798840532024005,1.8517273260958609,0.5016423016352098,1.7523743432726884,0.39350347208530817
2.0067526709020282,0.3464188864142321,1.9950006410484948,0.3888512865096618,2.0453040606582196,0.5423254350992619,1.922291656082348,0.40649707894193415
2.123962312853527,0.39273789258512865,2.1542146335446786,0.4346315389033969,2.277635399347151,0.6126060173526613,2.100534092630343,0.4846010079580579
2.3021941823371908,0.43772704303062865,2.396922250036482,0.5023270048296284,2.4372987274490443,0.5957173429064254,2.317213258819072,0.5230784579005721
2.4890775684856488,0.5055858596370725,2.612756576312402,0.5616492074388475,2.631641305174018,0.6306793313859386,2.4784300977598743,0.5953191688912666
2.683647672543261,0.5711019636605861,2.766316923899575,0.5421490123723958,2.781106407420492,0.6104303529920906,2.6737262937287243,0.6535641194085837
2.8503369460675736,0.5523879418020753,2.9487239905077844,0.6131736985722341,2.9582956494856147,0.6153661919558192,2.815685042538426,0.6577273850449863
3.064339540193,0.6162698508709498,3.173683505203366,0.6326680511503375,3.041275188721204,0.6244777279217186,2.9070061712924833,0.6418615957636135
3.318714803428653,0.7014677663719263,3.3910450753001724,0.6992336426109462,3.1497197547889835,0.5992962090619759,3.0694481321867477,0.6295240353243519
3.4352903872168277,0.7150363127593333,3.593867656458508,0.7871827642853523,3.2783473575577173,0.653896068326318,3.251478140971293,0.6430858682368833
3.6534830022441915,0.7512078567188273,3.740980516220365,0.8045927532682547,3.440509415999376,0.7190029036104557,3.455433782439776,0.6560805119767386
3.802500358001753,0.7914245751537005,3.827659167779739,0.7758250449973335,3.64470914292909,0.7554510723401902,3.637091523684971,0.6828434212496532
3.945783383547032,0.8248794798688738,3.9932123410242824,0.7929395794606988,3.8017011393318088,0.7762596257516735,3.7958993922663886,0.7038961234414326
4.1219125502939455,0.8371501987762131,4.181784640280862,0.8170400057789585,3.975612466199662,0.7972152648267447,3.9629246172184485,0.7479125544172449
4.26653048826478,0.8708606967261928,4.397788123988416,0.8325669582045829,4.161296536057007,0.8120271012137527,4.07202214234124,0.7669868853134759
4.384138318036507,0.8550330836312,4.568564393864267,0.8324623744606237,4.310551325279292,0.8270811975619456,4.271387575657334,0.7798620156465241
4.62208537204559,0.9109777698324468,4.673398516648922,0.8264754554974681,4.607314167149188,0.8749582394577559,4.375517622815,0.7667448669013344
4.783084817105572,0.9333526695225269,4.849060524682175,0.8518024943154673,4.782702775381244,0.9124824163875367,4.490374365613153,0.7678598958697396
4.9348925780250585,0.96606614205762,4.9907217537465005,0.8148379824929021,4.941667563304276,0.9306425556355451,4.662670929308811,0.7873544069488306
5.12308136099455,0.9787273300621905,5.122520657568601,0.8035072512523357,5.130770743044314,0.9573212478367167,4.876495565950526,0.8520970980310186
5.277445483466522,0.9665185915982425,5.267113620621703,0.797377702030643,5.277054815257264,1.0161893995336067,5.008272263067362,0.8714678653042939
5.4638400682048,1.0176136923543897,5.474468989015034,0.8026334463712379,5.445570223888833,1.0430334903844216,5.270518600024413,0.8816603338762988
5.5809891091271915,1.0412344278236076,5.592213014516394,0.7573872444876132,5.5442713080417345,1.0604405681860265,5.407889069393272,0.9047795097830795
5.707616090124828,1.1066574583654083,5.742969145898925,0.8086374168654284,5.727060213457728,1.09362862173249,5.554411414537751,0.8745933339633936
5.8763684321518665,1.112738010949502,5.924454024283037,0.8210556311380574,5.854904998409542,1.1327767144891498,5.770398430762596,0.8948584643685482
6.041885535326859,1.1686770594378424,6.065606975221186,0.8347208447139347,5.94565891369837,1.1286262685763335,5.912925517900778,0.9170517928411919
6.14045840101825,1.1549615111663973,6.137013301978658,0.8438802804224436,6.090710295742599,1.1538378617066798,6.029951010444576,0.917865373248102
6.256532719461433,1.1564908064472248,6.270140917498065,0.8548504634464302,6.200516203339155,1.1897368530317456,6.079856745997778,0.9060621015496894
6.447805027962605,1.1531677078791938,6.419165931774289,0.8401988770302464,6.307845751673659,1.207700446514131,6.216280339571403,0.8966276097183368
6.580378832830881,1.1334921734051229,6.665633409349574,0.9267255523272325,6.459774973336863,1.2865313073325302,6.3589189557585435,0.9261969675867449
6.680708308972511,1.1344515152051904,6.851884406943661,0.9588450316682269,6.670793075732295,1.3390093516252615,6.497187027735453,0.9474942979624835
6.8403179129627105,1.1786728284410364,7.055904690499153,1.0113128356382979,6.868002331705827,1.368972735762954,6.738783895013908,1.021272622668524
7.006103509863453,1.1745064622122328,7.176083473187287,0.9679607204113527,6.970410356842773,1.3664945801134563,6.9406311964965965,1.0418220864974443
7.187418479458643,1.1490951775916662,7.356300933725307,1.018895611020384,7.107783739967392,1.3566865995528785,7.227044314271781,1.0732262284362137
7.3211975570242105,1.1846502058239237,7.566534290286195,1.0776001432945828,7.202335435416198,1.3452921878706665,7.4546514022998025,1.1331422766985328
7.426214778898819,1.1577994354194208,7.68993756386147,1.0401314946123126,7.378624649640477,1.3970491295582304,7.645986878770632,1.1328051406944162
7.56390437532678,1.1495608022500445,7.835755609909161,1.0920461213482373,7.517642494893388,1.3785621657456377,7.855026031991171,1.164867383970685
7.727904352070881,1.1661679042300206,8.020257095875083,1.1163983413374863,7.663763844145793,1.354685896896924,8.025369061848911,1.1650195270732997
7.7686539552428275,1.1659524642518901,8.155068581031976,1.099368642673738,7.881591146933472,1.4142651122223007,8.214921937732042,1.1897153125166822
7.862813685166871,1.1446971964069281,8.265630720169243,1.0908722891501685,8.065922353041035,1.422949046891803,8.363699811134211,1.2060338474701762
8.06010157720553,1.1126289398626736,8.453052374664239,1.183265104434349,8.244835012203213,1.4137694180530227,8.493548947795109,1.2376449309640263
8.209273748939559,1.1745220030366674,8.623229406408166,1.163675831784009,8.379695094169367,1.4250857900077625,8.620908711921977,1.2695270275795585
8.401981894939782,1.198824284785526,8.765103128845487,1.208670268138519,8.583774287845985,1.4545924916963893,8.786118851764916,1.2486241496745316
8.520534745461582,1.195297201277279,8.849945277295921,1.207119370717984,8.780181400840728,1.5266294200483437,9.003419986899091,1.303992039621478
8.635602046333224,1.2060070269164984,8.954669454432992,1.1899210589512677,8.980236743246975,1.5888886759082377,9.172443246951236,1.3720155949154413
8.823701325615021,1.2544875921671352,9.094127933246277,1.1871611505695245,9.170475517312921,1.6373565151275147,9.37666239529685,1.391984259530499
9.017422188385579,1.226844310783678,9.33249469306726,1.1988038089604056,9.435819955354848,1.6631400013313018,9.540090310990152,1.3896284957022405
