TS-Bayes_cumregret_mean,TS-Bayes_cumregret_se,TS-Freq_cumregret_mean,TS-Freq_cumregret_se,TS-Improved_cumregret_mean,TS-Improved_cumregret_se,TS-Thinness_cumregret_mean,TS-Thinness_cumregret_se,TS-ThinnessDirected_cumregret_mean,TS-ThinnessDirected_cumregret_se,TS-Bayes_thinnesses_mean,TS-Bayes_thinnesses_se,TS-Freq_thinnesses_mean,TS-Freq_thinnesses_se,TS-Improved_thinnesses_mean,TS-Improved_thinnesses_se,TS-Thinness_thinnesses_mean,TS-Thinness_thinnesses_se,TS-ThinnessDirected_thinnesses_mean,TS-ThinnessDirected_thinnesses_se
2.6672682451902734,0.5440248727491488,2.207399020459183,0.3044861046120489,2.1497998541226138,0.36065787847096853,2.498763391514589,0.40355810212207066,2.2128918513948372,0.30829724718593865,1.0249651013355483,0.0025824543992672795,1.0267273699323676,0.0023208373238013053,1.0271671313894626,0.0022274841730653395,1.0248934229630136,0.002014950080242783,1.025380960488374,0.0023359588240290784
2.9881230685884748,0.5911920540146782,2.790093787785552,0.3193289899393717,2.634844625661369,0.3740309257377703,2.9143700619943673,0.48427469880446683,2.8602180010112344,0.3575289938573889,1.0313594217170758,0.0029708688952770398,1.0322161260965674,0.0025973443394687323,1.032239927129413,0.0027548527413014494,1.029426078650351,0.0021701560494733754,1.028106662166071,0.0024948171075754996
3.486184176085154,0.707653818430682,3.259168311018025,0.4199975327347722,3.1434639831441453,0.37886180989665685,3.5269221980765075,0.5829678719426052,3.202976462964989,0.3884710546855918,1.035140870089612,0.0035815732595450775,1.0378269645165816,0.0030477789506885354,1.0368491267100348,0.0027509634999577765,1.0349996601406093,0.0027459083672433998,1.0340606233092615,0.0026439123886823034
3.911059962565292,0.6928043509482823,3.5125484307864996,0.40989669478938334,3.747896099225918,0.34659487980502995,4.0276470342795,0.583042783787088,3.8171152283496026,0.4623676105554769,1.0402791768780593,0.0036945862965191384,1.0425773799976452,0.0034255831790121353,1.04296540624584,0.0029445589101730154,1.0391823153842534,0.0027707437174658723,1.04007578274824,0.002490266050146528
4.507021604536678,0.7624784246944764,4.221655835274353,0.49975746513214103,4.176509053256773,0.4524806956630097,4.355308697184769,0.618762019624083,4.473957656816557,0.44570027396568945,1.0436099447519058,0.0038688631075524337,1.0459610005193511,0.0037694754642295333,1.0496498301769064,0.002997725776531608,1.042937508566991,0.002753867398018735,1.0448373125844979,0.002806913978428717
5.126229430024873,0.731854270176841,4.826797187309911,0.5166197075916799,4.873509037320639,0.3985325588784384,4.63609105693373,0.639971138083412,5.112132025016821,0.48326490846763154,1.0488934718105527,0.0040704380688973505,1.0517635160683174,0.003979902711541449,1.0540415490367496,0.0031945718223420102,1.048188627728891,0.0028601108765606647,1.051112464573047,0.0031093450842644946
5.842495111558268,0.8330086220826305,5.448668040721358,0.5192663913934173,5.365797097157921,0.5022976256429672,5.025101619958199,0.6521187321910554,5.33973465433124,0.5326260198146504,1.0542886161383436,0.00441169813625104,1.057651227238018,0.004144768529720371,1.0594539642625806,0.00324223177734355,1.0540104306360991,0.002989052909404506,1.0555016406261353,0.0031687450491734346
6.507665863246309,0.8060211025422823,6.4354145395767475,0.5620772567118337,5.899595085829743,0.4884607406650805,5.846865282560616,0.613220094542768,5.935807682989468,0.6280960994033096,1.0596404021596464,0.00419882992513613,1.0631528862871127,0.004348302162849893,1.065991143410934,0.0034884459566652277,1.059504945438402,0.0035036015185049927,1.0598755170282246,0.0027885420889151736
6.970613601595025,0.777097014982638,6.711209711588798,0.5789240067251412,6.35545614080152,0.5845808578466134,6.170880153468449,0.6060211801888775,6.101599606700531,0.6444760703197278,1.0656880570198917,0.004442880706116937,1.0683249790021732,0.00491845741494598,1.0710380865300846,0.003309066188581666,1.0630300965258366,0.003743526370901398,1.066882215454364,0.0027589075357986677
7.333053921322005,0.7774110776879815,7.437584329214671,0.635339115922447,6.966957867091223,0.5773522935121482,6.7042088682052325,0.6091685550383431,6.504619583831622,0.6886863298539432,1.0692522911303435,0.004530763820672769,1.0739836953995838,0.005093088305981455,1.0751471107747652,0.003262549283535201,1.0691772312688224,0.00419924269540858,1.0714395362073739,0.002605010139579946
7.980389437652964,0.7590026531547731,8.265042917959864,0.7654711949886046,7.3967117451414435,0.6933749272030997,7.381806656179039,0.6730330948615258,7.173403611834057,0.8016323054971455,1.0737457912911403,0.004771649583825045,1.0785214746045075,0.005282464528187436,1.0792903458128262,0.0035188116504795953,1.0724085919540138,0.0042499142188627895,1.075520143287956,0.002769043011129951
8.365860861537458,0.8571165705759238,8.791475902057382,0.8559678639527343,7.603004798969974,0.7303233868200162,7.712674069541326,0.6771557372391279,7.412656097360485,0.8000316612731762,1.0754322232894729,0.0052188959588432525,1.0813776850661516,0.005445046988331656,1.081441573837576,0.003613531231771504,1.0734474765392235,0.004517412634829737,1.0776855825288283,0.003056099510961188
8.78723173104967,0.9618662037278464,9.568784810756124,0.9506330461215631,7.927373124998456,0.7178329246285454,7.948851408225178,0.6408455530144966,7.764270250856363,0.8452113660772547,1.0763756883484275,0.005432400940820038,1.0824032055641686,0.00571825135179923,1.0831083546363134,0.0037510702002409753,1.0744883617534433,0.004614360097500986,1.0784330383591745,0.0031935996813543303
9.127946634073293,1.067644778340412,10.110471483238692,1.072462046265466,8.136770190702991,0.7198410353528752,8.250861978450443,0.6278873737166991,8.115884404352244,0.9112159905457881,1.076619110382474,0.00550656014214013,1.0836432368605387,0.005663125761570319,1.0834206947185203,0.003827293103564492,1.0748713728277042,0.004661879339555644,1.078841701024708,0.0032779903970950857
9.468661537096914,1.1799065335525418,10.674213435036979,1.126302649541323,8.425626303892399,0.6781110563228163,8.505356496558473,0.6371211719441158,8.46749855784812,0.9939052486429539,1.0767744346402681,0.005555214396051133,1.0856203223166543,0.005512220114611567,1.084364611084541,0.0038414769962124896,1.074952018708277,0.004659355821699013,1.079099364822884,0.0033342611754402884
9.81543242547942,1.2959431859826311,11.541132522721579,1.2647570243621429,8.569190138055516,0.6813330422065232,8.759851014666504,0.6607300973090127,8.819112711344,1.089486777756934,1.0768462469228262,0.005576551120782523,1.0872977827397579,0.005561268813056286,1.0845698029619761,0.0038733748575951847,1.075002228460983,0.004658489242746901,1.0792766717577265,0.003374284171196448
10.162203313861927,1.415638473773191,11.95282085806286,1.2763837809155558,8.739038004084664,0.6866347285936847,9.014345532774536,0.6972554591571541,9.17072686483988,1.1948706910406113,1.076898939898624,0.005592474901032887,1.0880399277966262,0.005540682623862388,1.084941178305701,0.0038956851400423678,1.0750364970119914,0.004658208449908792,1.0794061427085775,0.0034041545283910704
10.508974202244435,1.5381385078451844,12.401617791446576,1.319252465500238,9.031093075125701,0.6855692452257232,9.268840050882565,0.7447993885892213,9.522341018335757,1.3076892717622386,1.0769392531633843,0.00560480923193506,1.0890041691296124,0.0054768312676391345,1.08512549204926,0.0039256013347209705,1.0750613761207104,0.004658162538182561,1.0795048356597188,0.0034272799579342203
10.855745090626941,1.6628235276068135,12.852889987325387,1.4168547358904815,9.239655631299035,0.7066272596764496,9.523334568990595,0.8014032213843703,9.873955171831636,1.4261792413402123,1.0769710913662105,0.005614642839224698,1.0896936419811707,0.00542723442000408,1.0852425507544419,0.0039467249679214856,1.0750802598208016,0.004658216394764183,1.079582559746816,0.0034457042567433093
11.183886586560236,1.7878335330955553,13.341398822544715,1.4839186265989248,9.467983857487365,0.7317549411099247,9.777829087098628,0.8652907935090692,10.225569325327514,1.549039689340122,1.076983675022412,0.005616645047361569,1.0901057167153543,0.005391460937550458,1.0853682281035344,0.003972769852170485,1.075095082245031,0.004658312293666896,1.0796453560435442,0.003460724313610294
11.530657474942743,1.915713600059913,13.839225384155146,1.5469696414276688,9.6765464136607,0.7685364031498623,10.032323605206658,0.9349701767980677,10.577183478823393,1.6753093516260338,1.0770072497027008,0.0056243338688194795,1.0902935058431578,0.005398503964666235,1.0854395568177237,0.003986498396225619,1.0751070263602602,0.004658423883489707,1.0796971483670925,0.0034732015342894044
11.877428363325249,2.0447109053862187,14.290023933964699,1.6299632604878056,9.866159949704844,0.8028945237445456,10.286818123314687,1.0092424613322653,10.850598152027182,1.777166017859109,1.0770268799818081,0.00563074589120491,1.0905105641964632,0.005421329946467371,1.0856050540906619,0.004000928819677025,1.0751168563607454,0.004658538692726265,1.0797318927999646,0.0034818046732282967
12.243964921722753,2.171064226824858,14.762179254651278,1.7213940647749322,10.094488175893174,0.8469951999033561,10.541312641422719,1.0871667305865038,11.12401282523097,1.8825111797222238,1.0771940164868457,0.0056510391403816725,1.0907340775277565,0.0054102216574493925,1.085673240078945,0.004015781292306707,1.0751250879097223,0.004658650787565201,1.0797614577155088,0.0034891675045265534
12.610501480120258,2.29843635625173,15.304845177966081,1.7912858046577445,10.322816402081509,0.8962285367541322,10.79580715953075,1.1680122835468125,11.397427498434759,1.99079112010364,1.0772903934857445,0.005665428645894613,1.0908802725865503,0.005402772183323397,1.085729669457445,0.004028170899029116,1.0751320815765493,0.0046587574511274075,1.07978692098451,0.003495539768574748
13.055237518809852,2.4240732096490523,15.701825263344361,1.8560573255278336,10.551144628269835,0.949796704857608,11.050301677638778,1.25121298307773,11.704188734061807,2.094645866265696,1.0777196179724902,0.005693111088719916,1.0910950881121007,0.00540364593366517,1.0857772003397796,0.004038675196607039,1.0751380970677036,0.004658857592823666,1.0798035414825375,0.0034996898891893097
13.421774077207356,2.55257297850801,16.337796218319504,1.9848822926157614,10.824570306861665,0.9989514026794116,11.30479619574681,1.3363290027580212,12.010949969688856,2.2013653733792613,1.0777659763208725,0.005701314630474515,1.0911986210107194,0.005404126385774904,1.0858068929863416,0.004043438349618794,1.0751433261898433,0.004658950952226007,1.079818137002953,0.003503350372490491
13.830342804828806,2.677388147168459,16.74276129467043,2.0600267425577905,11.097995985453492,1.0546064140308749,11.55929071385484,1.4230166964186213,12.317711205315902,2.310552723923702,1.0781605420239548,0.005730211821291483,1.091279045121491,0.005396682515327929,1.0858323861368537,0.0040475281975688865,1.0751479136787583,0.004659037687467018,1.079831056371929,0.00350660292780223
14.238911532450254,2.803228202670074,17.40460697335781,2.177336799905456,11.277011391017755,1.112126195480204,11.813785231962871,1.5110055833927387,12.62447244094295,2.421874161433256,1.0783377554982538,0.0057513594973219095,1.0914017477874882,0.005411159738825503,1.0859400940523083,0.004029047957454702,1.0751519708041495,0.004659118157659566,1.0798425726466003,0.003509512065386481
14.6474802600717,2.929961093180157,17.84666728894886,2.249425088278399,11.5690664620588,1.173915223307474,12.068279750070902,1.600081019163043,12.931233676569999,2.5350485593916376,1.0784424303190625,0.005766102900682537,1.0915670711088648,0.005393775725938992,1.0859646082962124,0.004034150754403958,1.075155584513673,0.004659192806630245,1.0798529026279597,0.003512129389851432
15.05604898769315,3.0574757962266625,18.20541965196309,2.2921191854567105,11.830438104924983,1.2351875080823609,12.32277426817893,1.6900712123492299,13.237994912197047,2.6498385090412535,1.0785132550631729,0.005776999784503146,1.091767494906207,0.00537100849603594,1.0860356463386855,0.004024359179801933,1.0751588237341878,0.004659262100856833,1.0798622206388848,0.003514496670160861
15.444852045299601,3.188126279992745,18.73007165763684,2.3866848581215,12.073180355341957,1.3011596375813992,12.577268786286963,1.780837493378127,13.544756147824097,2.766042882963153,1.078554818075997,0.005783984269902901,1.092289915854583,0.005256085166596385,1.0860844753799108,0.004017391043517994,1.0751617438105046,0.004659326497052986,1.0798706684418837,0.003516648074040599
15.833655102906054,3.3193190893485034,19.26088892491992,2.5009091198951627,12.301508581530287,1.3677811679448275,12.831763304394993,1.8722669929566487,13.831751713436145,2.8815365403210387,1.0785862741341954,0.005789554611635481,1.0923634536903035,0.005253469688916774,1.0861073159732846,0.004023152654813555,1.0751643896937528,0.004659386426070496,1.0798757979137652,0.0035179408177988553
16.222458160512502,3.450992373754377,19.607420190993764,2.5453884432680502,12.554848962427137,1.4308083877066842,13.086257822503025,1.9642671020236828,14.118747279048197,2.9983497957379805,1.0786110986547544,0.005794134071568446,1.09242212497548,0.005247514270498012,1.0861742023227456,0.004024661753484385,1.0751667982718647,0.004659442285863557,1.0798804892374798,0.0035191259726592866
16.569229048895007,3.584432593239211,19.97450284529959,2.649915200947208,12.781905311457965,1.465882536464848,13.340752340611056,2.0567612509365416,14.405742844660248,3.116334260566582,1.0786157783635217,0.005795576932512408,1.092675287409719,0.005222256177664073,1.0861858430737281,0.0040273124782087165,1.0751690000999186,0.004659494439434873,1.0798847962523948,0.003520216422693868
16.958032106501456,3.716598611163002,20.2144710931819,2.68032736769526,12.950481300329605,1.4950902461985751,13.595246858719085,2.1496856697432594,14.692738410272298,3.235361805292038,1.078635614830713,0.005799314576384342,1.092853361839399,0.005204877398828027,1.0862281387462298,0.004027900964234043,1.0751710207032283,0.004659543215441731,1.0798887643239254,0.0035212230753090506
17.304802994883964,3.8503153233445557,20.495999343854912,2.6853089317932564,13.138822959216245,1.5266201227233682,13.84974137682712,2.2429868822908743,14.979733975884349,3.355321424288064,1.0786395883510278,0.005800539407096216,1.0928918016088378,0.005203268769242336,1.086263515109566,0.004029690091669626,1.0751728815713908,0.004659588910155724,1.0798924319476078,0.003522155226033562
17.65157388326647,3.9842220289063044,20.907629727091763,2.776752187264772,13.430878030257281,1.6066036978669642,14.169234616945364,2.332908014721041,15.2667295414964,3.476116622182406,1.0786432672889128,0.005801673749703586,1.0929637796636866,0.005200995443636344,1.0862754562326862,0.004032175245433826,1.0755257908654297,0.004729244704434446,1.079895832002083,0.003523020845460655
18.01811044166398,4.11576014812146,21.313354455652842,2.8789718344648034,13.619219689143922,1.6422630056862912,14.423729135053396,2.42661911240745,15.553725107108452,3.597663233728469,1.078657059804324,0.005804188907176091,1.0930275046907063,0.005199607782117369,1.0863031707116653,0.004033815996478242,1.0755273842569069,0.00472927818812852,1.0798989927375033,0.0035238268070300143
18.36488133004648,4.249988901209484,21.439328938890704,2.883244229349371,13.84271115139712,1.6682551800448737,14.678223653161425,2.520607241982876,15.840720672720504,3.7198876027660774,1.0786602399968137,0.00580516941118445,1.0930706435442914,0.005197038365687925,1.0863487490432933,0.004028705384409119,1.0755288650389114,0.00472930978649581,1.079901938562314,0.003524579069421662
18.711652218428988,4.384359013322249,21.671987692042944,2.9191213236469857,14.096051532293973,1.7431881508667513,14.932718171269457,2.614842530642306,16.127716238332553,3.842725058169835,1.0786632080287792,0.005806084706756499,1.093114020095624,0.005194272922787441,1.086370847548371,0.004030616394227634,1.075530244741653,0.004729339644994958,1.0799046906748195,0.0035252828237435745
19.039793714362283,4.518390137240577,21.9939880641775,2.967818932621421,14.220666346327906,1.7644949324338477,15.187212689377489,2.709299188325118,16.414711803944606,3.966118635359058,1.0786644972908856,0.00580628321677817,1.0931454935689655,0.005192367757207388,1.086392223098057,0.004033828340202883,1.0755315333731712,0.004729367895953615,1.0799072675741248,0.0035259426132195873
19.367935210295578,4.652629578601133,22.165431072690712,2.9982891931353866,14.293305205489364,1.7730485905275133,15.441707207485518,2.8039548433857444,16.70170736955665,4.090018000984941,1.0786657069761858,0.005806469728353688,1.0931807229530226,0.005191561622081135,1.0867866968445035,0.003965412188825014,1.0755327396624994,0.004729394659733676,1.0799096854764978,0.003526562431147568
19.714706098678086,4.787366890129395,22.597224257543022,3.057311038820082,14.417920019523297,1.7960463419026,15.69620172559355,2.8987900020038615,16.988702935168703,4.214378545954519,1.0786683313897363,0.005807303097720253,1.0932568693594742,0.005186582737741531,1.0868034847969226,0.003968126443059497,1.0755338712576563,0.004729420045836096,1.0799119586569643,0.003527145801629032
20.061476987060594,4.922202324112397,22.86395925973126,3.100922033884839,14.60626167840993,1.8389318064174345,15.95069624370158,2.9937876056548607,17.275698500780756,4.339160618184699,1.0786707956321935,0.005808085069405109,1.0932826443057622,0.00518942383072973,1.086815249871133,0.003969354465490972,1.0755349348879641,0.004729444153944301,1.079914099731353,0.003527695846483606
20.4082478754431,5.057128032000477,23.470283320655437,3.2332639098573153,14.777245822004867,1.8960224615565535,16.20519076180961,3.0889326667818007,17.582459736407806,4.464721197494295,1.078673113955593,0.005808820261718996,1.0933098665464664,0.0051926056172627655,1.0868300150988222,0.0039715397849025185,1.0755359364979702,0.004729467074886445,1.0799186844788764,0.0035288828476191044
20.736389371376394,5.191839212179434,23.622926639584374,3.2646721607174323,14.937010439405359,1.9082633635147461,16.459685279917643,3.184211967211784,17.869455302019855,4.590168266442427,1.0786740690612315,0.005808968128895679,1.09348279983505,0.0051545238612035384,1.086860000817573,0.003968640407251723,1.0755368813586086,0.004729488891501717,1.0799205936844785,0.0035293741015041606
21.06453086730969,5.3266980360211225,24.077741467085193,3.3578346386523377,15.042995860990075,1.9330065005854915,16.714179798025672,3.279613807209881,18.156450867631904,4.715945622962342,1.078674973095749,0.005809108230559007,1.0934954199732585,0.005152209205455283,1.0868702735466627,0.003970218483257248,1.0755377741599845,0.004729509679437376,1.0799224008330826,0.0035298395047521215
21.4113017556922,5.461858806966323,24.424174230596165,3.421497820047441,15.20065409170186,1.970404690738738,16.968674316133704,3.3751277956297563,18.443446433243956,4.842027528298729,1.078677059954876,0.005809785743659149,1.0936122242125177,0.00513419894459645,1.0868929745128804,0.003967251716721054,1.0755386190892346,0.004729529507859749,1.0799241138949007,0.0035302810449015063
21.739443251625488,5.596919678251696,24.805866055280955,3.4743617812237506,15.325268905735792,1.9965612809856992,17.223168834241733,3.4707446735977885,18.730441998856005,4.968390797074052,1.078677873411015,0.005809912021611689,1.0936356773295153,0.005134998032671444,1.0869030795475716,0.003969193263218489,1.075539419896191,0.0047295484400910305,1.0799257400312805,0.003530700510889862
22.067584747558787,5.732101292817049,25.03897811078525,3.508649447046534,15.430118049754725,2.022529599535615,17.47766335234976,3.5664561657009335,19.017437564468057,5.095014494746801,1.0786786466000025,0.005810032151669579,1.0936515551514376,0.0051370286839567975,1.0869113106780743,0.003970691572081892,1.0755401799490163,0.004729566534182801,1.0799272856947766,0.003531099517252394
22.39572624349208,5.867395305088715,25.251297068976275,3.5199580875865206,15.679350005114951,2.060256179341508,17.73215787045779,3.662254853844682,19.304433130080106,5.221879676179095,1.0786793824395389,0.005810146572011768,1.0937005127370534,0.005130259790227156,1.0870669048992636,0.003977110943684255,1.075540902281561,0.004729583843428212,1.0799287567147249,0.0035314795248590682
22.72386773942538,6.002794115242305,25.68392213550548,3.620446556190282,15.982415212894537,2.092998255993429,17.986652388565826,3.758134069885692,19.591428695692155,5.348969159089161,1.0786800835720904,0.00581025568014822,1.09373725417175,0.005125683671867377,1.087424258452861,0.004004712067405822,1.075541589633835,0.004729600416817817,1.079930158370709,0.0035318418587661693
